,number,value,datetime_start,datetime_complete,duration,params_lr,params_scheduler_gamma,params_weight_decay,state
591,591,0.5136712749615976,2021-02-07 00:08:50.726753,2021-02-07 00:09:01.488423,0 days 00:00:10.761670,0.04739993436084661,0.9478497702657962,0.20419481325552521,COMPLETE
592,592,0.6003072196620584,2021-02-07 00:09:01.489034,2021-02-07 00:09:12.728865,0 days 00:00:11.239831,0.06507140367370261,0.9314869290026787,0.22335260230336426,COMPLETE
593,593,0.5609831029185868,2021-02-07 00:09:12.729479,2021-02-07 00:09:28.884998,0 days 00:00:16.155519,0.04384811207298688,0.9610356223269182,0.04077455701987506,COMPLETE
594,594,0.5800307219662059,2021-02-07 00:09:28.885603,2021-02-07 00:09:39.898520,0 days 00:00:11.012917,0.09661468665911638,0.9517586602964645,0.2692788405018361,COMPLETE
595,595,0.570199692780338,2021-02-07 00:09:39.899138,2021-02-07 00:09:50.800539,0 days 00:00:10.901401,0.04786120869487221,0.9464732209099238,0.012962802611647182,COMPLETE
596,596,0.5748079877112136,2021-02-07 00:09:50.801143,2021-02-07 00:10:06.605262,0 days 00:00:15.804119,0.05941518611532704,0.949576761429185,0.17296726239921656,COMPLETE
597,597,0.5035330261136712,2021-02-07 00:10:06.605865,2021-02-07 00:10:22.812174,0 days 00:00:16.206309,0.03949711110930849,0.9297752216661936,0.19200960237905698,COMPLETE
598,598,0.5542242703533026,2021-02-07 00:10:22.812778,2021-02-07 00:10:33.406690,0 days 00:00:10.593912,0.018027224259233487,0.945575842252007,0.23840544280742249,COMPLETE
599,599,0.5910906298003072,2021-02-07 00:10:33.407303,2021-02-07 00:10:49.138529,0 days 00:00:15.731226,0.05649337308166726,0.9480671514957216,0.21136402377476862,COMPLETE
600,600,0.5370199692780337,2021-02-07 00:10:49.139156,2021-02-07 00:11:04.705319,0 days 00:00:15.566163,0.036157866018366125,0.9450025552816175,0.15455601163883476,COMPLETE
601,601,0.5729646697388633,2021-02-07 00:11:04.705939,2021-02-07 00:11:15.904807,0 days 00:00:11.198868,0.04618750861381032,0.9341869594996415,0.28047103364958176,COMPLETE
602,602,0.5969278033794163,2021-02-07 00:11:15.905421,2021-02-07 00:11:36.837530,0 days 00:00:20.932109,0.029976687568852436,0.9526424498669294,0.253902775747753,COMPLETE
603,603,0.57357910906298,2021-02-07 00:11:36.838136,2021-02-07 00:11:47.619977,0 days 00:00:10.781841,0.04003847105838144,0.9506614044851247,0.17298031863573157,COMPLETE
604,604,0.562826420890937,2021-02-07 00:11:47.620582,2021-02-07 00:12:08.540189,0 days 00:00:20.919607,0.08203484021234002,0.9273111028730611,0.2312224166075876,COMPLETE
605,605,0.6101382488479262,2021-02-07 00:12:08.540828,2021-02-07 00:12:39.403147,0 days 00:00:30.862319,7.105901213695362e-05,0.9552122919709275,0.19643011271274377,COMPLETE
606,606,0.5886328725038402,2021-02-07 00:12:39.403770,2021-02-07 00:12:55.190384,0 days 00:00:15.786614,0.01452794690623724,0.965312964130983,0.1475465812540765,COMPLETE
607,607,0.6119815668202765,2021-02-07 00:12:55.191002,2021-02-07 00:13:16.234466,0 days 00:00:21.043464,0.0251490023241318,0.9572128125643459,0.1290112270931746,COMPLETE
608,608,0.5963133640552996,2021-02-07 00:13:16.235084,2021-02-07 00:13:32.074921,0 days 00:00:15.839837,0.020044828751730484,0.9439919933163531,0.11418956789523046,COMPLETE
609,609,0.5646697388632872,2021-02-07 00:13:32.075549,2021-02-07 00:13:52.799330,0 days 00:00:20.723781,0.03480361321526861,0.9475861652423023,0.20886847800436378,COMPLETE
610,610,0.5274961597542243,2021-02-07 00:13:52.799932,2021-02-07 00:14:08.527590,0 days 00:00:15.727658,0.061125053589531235,0.9318696741385769,0.1614831168765901,COMPLETE
611,611,0.6199692780337942,2021-02-07 00:14:08.528196,2021-02-07 00:14:19.532263,0 days 00:00:11.004067,0.05003897758902209,0.9404803915770514,0.18537648449580024,COMPLETE
612,612,0.49554531490015363,2021-02-07 00:14:19.532877,2021-02-07 00:14:35.416977,0 days 00:00:15.884100,0.0780409932318529,0.9412698916146643,0.220488497797333,COMPLETE
613,613,0.5244239631336406,2021-02-07 00:14:35.417591,2021-02-07 00:14:46.441505,0 days 00:00:11.023914,1.9077586259720017e-05,0.9214649812166917,0.1951140697274401,COMPLETE
614,614,0.5883256528417818,2021-02-07 00:14:46.442119,2021-02-07 00:15:02.531621,0 days 00:00:16.089502,0.05294283111644284,0.9444438709775058,0.25854895240543146,COMPLETE
615,615,0.6052227342549923,2021-02-07 00:15:02.532236,2021-02-07 00:15:13.285729,0 days 00:00:10.753493,0.06568816916436142,0.9465319194541036,0.2369731676176644,COMPLETE
616,616,0.5910906298003072,2021-02-07 00:15:13.286340,2021-02-07 00:15:24.351694,0 days 00:00:11.065354,0.04734372259944132,0.9417518076465579,0.1869664898582129,COMPLETE
617,617,0.4731182795698925,2021-02-07 00:15:24.352318,2021-02-07 00:15:35.021034,0 days 00:00:10.668716,0.017520583488043404,0.9398355339025699,0.010159709034823675,COMPLETE
618,618,0.5130568356374808,2021-02-07 00:15:35.021644,2021-02-07 00:15:45.786147,0 days 00:00:10.764503,0.07230535828188599,0.9434495184507781,0.18390804434028227,COMPLETE
619,619,0.6092165898617512,2021-02-07 00:15:45.786776,2021-02-07 00:15:56.401380,0 days 00:00:10.614604,0.027129973077626834,0.9456235590555979,0.2897100851156471,COMPLETE
620,620,0.4344086021505376,2021-02-07 00:15:56.401999,2021-02-07 00:16:07.246357,0 days 00:00:10.844358,0.0004576305606965994,0.9254050546437771,0.21649213447929297,COMPLETE
621,621,0.6006144393241167,2021-02-07 00:16:07.246981,2021-02-07 00:16:23.310349,0 days 00:00:16.063368,0.05285808513765437,0.941361384185701,0.20664274144314337,COMPLETE
622,622,0.5827956989247312,2021-02-07 00:16:23.310974,2021-02-07 00:16:39.249558,0 days 00:00:15.938584,0.04277631562668404,0.9428799548323875,0.19937766656459205,COMPLETE
623,623,0.5271889400921659,2021-02-07 00:16:39.250180,2021-02-07 00:16:54.898833,0 days 00:00:15.648653,0.05556695483479351,0.9390778407117942,0.1780470177503373,COMPLETE
624,624,0.480184331797235,2021-02-07 00:16:54.899457,2021-02-07 00:17:10.778783,0 days 00:00:15.879326,0.02145390924964554,0.9492582861883173,0.03711322849020327,COMPLETE
625,625,0.506605222734255,2021-02-07 00:17:10.779391,2021-02-07 00:17:27.088401,0 days 00:00:16.309010,0.03095408100286798,0.9690114163176279,0.23854170960061036,COMPLETE
626,626,0.5883256528417818,2021-02-07 00:17:27.089025,2021-02-07 00:17:42.935582,0 days 00:00:15.846557,0.04428341715276718,0.9411076085625932,0.26576369737300476,COMPLETE
627,627,0.5505376344086022,2021-02-07 00:17:42.936200,2021-02-07 00:17:53.732601,0 days 00:00:10.796401,0.01483562355117031,0.9594990439853113,0.2212181328776752,COMPLETE
628,628,0.5867895545314901,2021-02-07 00:17:53.733222,2021-02-07 00:18:04.965756,0 days 00:00:11.232534,0.03407238371753824,0.9346285045400218,0.10402652441343335,COMPLETE
629,629,0.5938556067588325,2021-02-07 00:18:04.966383,2021-02-07 00:18:26.331191,0 days 00:00:21.364808,0.023321698248449405,0.9440470105620206,0.17624470552138788,COMPLETE
630,630,0.595084485407066,2021-02-07 00:18:26.331824,2021-02-07 00:18:42.451049,0 days 00:00:16.119225,0.036649049105284874,0.9367728452729054,0.24724827053937498,COMPLETE
631,631,0.5748079877112136,2021-02-07 00:18:42.451670,2021-02-07 00:18:53.428577,0 days 00:00:10.976907,0.02769315316192016,0.9287652414386307,0.30143284153728195,COMPLETE
632,632,0.5855606758832566,2021-02-07 00:18:53.429200,2021-02-07 00:19:09.345038,0 days 00:00:15.915838,0.019632841298758096,0.9468424856306279,0.14104037003095324,COMPLETE
633,633,0.5972350230414747,2021-02-07 00:19:09.345678,2021-02-07 00:19:20.106452,0 days 00:00:10.760774,0.0922530349705381,0.9167518837768984,0.1938069332259891,COMPLETE
634,634,0.5806451612903226,2021-02-07 00:19:20.107080,2021-02-07 00:19:31.048405,0 days 00:00:10.941325,0.0631341959691524,0.9229389860729958,0.06932476788370312,COMPLETE
635,635,0.5831029185867895,2021-02-07 00:19:31.049026,2021-02-07 00:19:42.153473,0 days 00:00:11.104447,0.04982942720956035,0.9429393845709754,0.26919407223538905,COMPLETE
636,636,0.5287250384024578,2021-02-07 00:19:42.154106,2021-02-07 00:19:58.503917,0 days 00:00:16.349811,0.027305736771260594,0.9504826737595456,0.16908074740746365,COMPLETE
637,637,0.5834101382488479,2021-02-07 00:19:58.504545,2021-02-07 00:20:09.468394,0 days 00:00:10.963849,0.03148246389851266,0.9541426118963785,0.15686108743393015,COMPLETE
638,638,0.6227342549923195,2021-02-07 00:20:09.469019,2021-02-07 00:20:20.634814,0 days 00:00:11.165795,0.03899707526475834,0.9450951205002365,0.28771013053638467,COMPLETE
639,639,0.5960061443932412,2021-02-07 00:20:20.635440,2021-02-07 00:20:41.863758,0 days 00:00:21.228318,0.016028850036568315,0.9478531848420534,0.3214736808132966,COMPLETE
640,640,0.5907834101382489,2021-02-07 00:20:41.864379,2021-02-07 00:21:02.625481,0 days 00:00:20.761102,0.0246857270116064,0.9456826721237099,0.2856001461749454,COMPLETE
641,641,0.5622119815668203,2021-02-07 00:21:02.626113,2021-02-07 00:21:13.458076,0 days 00:00:10.831963,0.03864936352123649,0.9457513160056231,0.3051064177750107,COMPLETE
642,642,0.49554531490015363,2021-02-07 00:21:13.458720,2021-02-07 00:21:24.659609,0 days 00:00:11.200889,0.021911845184103895,0.9487204219087944,0.2863156530202992,COMPLETE
643,643,0.5311827956989247,2021-02-07 00:21:24.660238,2021-02-07 00:21:35.559656,0 days 00:00:10.899418,0.031070321255700802,0.94431800923863,0.2621573045799206,COMPLETE
644,644,0.5566820276497696,2021-02-07 00:21:35.560287,2021-02-07 00:21:46.256301,0 days 00:00:10.696014,0.0417229629007519,0.9464637893573857,0.25368281413018384,COMPLETE
645,645,0.5904761904761905,2021-02-07 00:21:46.256939,2021-02-07 00:22:02.256220,0 days 00:00:15.999281,0.017584885095106625,0.9439317026836678,0.2969373215084975,COMPLETE
646,646,0.5554531490015361,2021-02-07 00:22:02.256845,2021-02-07 00:22:13.166024,0 days 00:00:10.909179,0.06179415983779979,0.9474657736550592,0.23642313581849173,COMPLETE
647,647,0.5726574500768049,2021-02-07 00:22:13.166673,2021-02-07 00:22:28.920060,0 days 00:00:15.753387,0.052366582856789044,0.9425773057643694,0.01653020103678678,COMPLETE
648,648,0.5287250384024578,2021-02-07 00:22:28.920697,2021-02-07 00:22:39.686071,0 days 00:00:10.765374,0.02403336711942545,0.9444135674146794,0.2770352296322134,COMPLETE
649,649,0.5975422427035331,2021-02-07 00:22:39.686710,2021-02-07 00:22:55.500076,0 days 00:00:15.813366,0.03107061966790166,0.9518865760769079,0.32525897614200905,COMPLETE
650,650,0.6150537634408603,2021-02-07 00:22:55.500709,2021-02-07 00:23:16.476848,0 days 00:00:20.976139,0.03749983124145087,0.9498543532070973,0.24414609197499276,COMPLETE
651,651,0.5726574500768049,2021-02-07 00:23:16.477477,2021-02-07 00:23:32.244534,0 days 00:00:15.767057,0.043318794917989296,0.9504826923584325,0.060570638981202844,COMPLETE
652,652,0.5990783410138248,2021-02-07 00:23:32.245159,2021-02-07 00:23:42.919410,0 days 00:00:10.674251,0.03645914964507894,0.9523413129701467,0.2279417606250578,COMPLETE
653,653,0.5824884792626728,2021-02-07 00:23:42.920030,2021-02-07 00:23:54.000481,0 days 00:00:11.080451,0.05128432853622927,0.9510878984222975,0.2585201518749985,COMPLETE
654,654,0.5748079877112136,2021-02-07 00:23:54.001123,2021-02-07 00:24:04.958443,0 days 00:00:10.957320,0.03972147309854331,0.9499696938206473,0.07780657151452555,COMPLETE
655,655,0.5781874039938556,2021-02-07 00:24:04.959090,2021-02-07 00:24:20.797405,0 days 00:00:15.838315,0.03494836258757111,0.9538608213190477,0.2194884251985446,COMPLETE
656,656,0.6113671274961597,2021-02-07 00:24:20.798034,2021-02-07 00:24:31.935120,0 days 00:00:11.137086,0.07208455341624952,0.9486015606939409,0.278898587225253,COMPLETE
657,657,0.5806451612903226,2021-02-07 00:24:31.935737,2021-02-07 00:24:43.238153,0 days 00:00:11.302416,0.046481351679395884,0.957295836691154,0.24379179216840027,COMPLETE
658,658,0.5803379416282642,2021-02-07 00:24:43.238810,2021-02-07 00:24:58.983671,0 days 00:00:15.744861,0.05545705871648895,0.9492270616281404,0.30356463791051713,COMPLETE
659,659,0.6012288786482335,2021-02-07 00:24:58.984307,2021-02-07 00:25:15.087940,0 days 00:00:16.103633,0.035582686541502456,0.947364161578867,0.24475598832914358,COMPLETE
660,660,0.5118279569892473,2021-02-07 00:25:15.088569,2021-02-07 00:25:26.109231,0 days 00:00:11.020662,0.028270859118960823,0.9563293237966022,0.2079575208916476,COMPLETE
661,661,0.623963133640553,2021-02-07 00:25:26.109871,2021-02-07 00:25:42.073439,0 days 00:00:15.963568,0.04333257876375709,0.9605547778100616,0.019939415481002403,COMPLETE
662,662,0.5176651305683564,2021-02-07 00:25:42.074079,2021-02-07 00:26:07.676024,0 days 00:00:25.601945,0.03177065764497476,0.963220108160035,0.019028977029538315,COMPLETE
663,663,0.5855606758832566,2021-02-07 00:26:07.676658,2021-02-07 00:26:23.524178,0 days 00:00:15.847520,0.0401444221828365,0.961621792645378,0.018657395002441166,COMPLETE
664,664,0.5772657450076805,2021-02-07 00:26:23.524829,2021-02-07 00:26:39.808681,0 days 00:00:16.283852,0.04841618834777447,0.9642583503260204,0.26971228345681036,COMPLETE
665,665,0.5963133640552996,2021-02-07 00:26:39.809319,2021-02-07 00:26:50.947187,0 days 00:00:11.137868,0.06248205099597719,0.9523291033552487,0.021492111017146372,COMPLETE
666,666,0.5996927803379416,2021-02-07 00:26:50.947814,2021-02-07 00:27:01.535054,0 days 00:00:10.587240,0.07232520221845837,0.9566640710393813,0.016860962635490768,COMPLETE
667,667,0.5391705069124424,2021-02-07 00:27:01.535684,2021-02-07 00:27:17.764789,0 days 00:00:16.229105,0.04515607452464224,0.9456283347716101,0.01598577703982274,COMPLETE
668,668,0.4540706605222734,2021-02-07 00:27:17.765436,2021-02-07 00:27:28.650422,0 days 00:00:10.884986,0.05679795465741898,0.9413211973966776,0.02009181310021394,COMPLETE
669,669,0.5708141321044546,2021-02-07 00:27:28.651069,2021-02-07 00:27:39.348059,0 days 00:00:10.696990,0.027939743527914743,0.9592234389281409,0.22560293700856873,COMPLETE
670,670,0.47772657450076805,2021-02-07 00:27:39.348696,2021-02-07 00:27:50.536361,0 days 00:00:11.187665,0.08736945085407269,0.9626686829294399,0.29815313756554473,COMPLETE
671,671,0.5720430107526882,2021-02-07 00:27:50.537000,2021-02-07 00:28:06.391337,0 days 00:00:15.854337,0.03952450384116251,0.9492974443760728,0.01724823993280091,COMPLETE
672,672,0.5637480798771122,2021-02-07 00:28:06.391966,2021-02-07 00:28:17.353099,0 days 00:00:10.961133,0.03466729358177911,0.9583299576128043,0.018141441413055598,COMPLETE
673,673,0.5044546850998464,2021-02-07 00:28:17.353735,2021-02-07 00:28:28.210068,0 days 00:00:10.856333,0.02728164387093004,0.9613795699711977,0.02266093003217033,COMPLETE
674,674,0.5032258064516129,2021-02-07 00:28:28.210714,2021-02-07 00:28:39.398012,0 days 00:00:11.187298,0.04926578091929023,0.9421249089961825,0.18710267731132477,COMPLETE
675,675,0.581874039938556,2021-02-07 00:28:39.398666,2021-02-07 00:28:55.043628,0 days 00:00:15.644962,0.06152817600965429,0.9600713904460733,0.1667101398048412,COMPLETE
676,676,0.5904761904761905,2021-02-07 00:28:55.044269,2021-02-07 00:29:05.713937,0 days 00:00:10.669668,0.044618911315433975,0.9464867122541881,0.19919634087359891,COMPLETE
677,677,0.5855606758832566,2021-02-07 00:29:05.714579,2021-02-07 00:29:21.606439,0 days 00:00:15.891860,0.03857775001403365,0.9264281893645006,0.020341743114911614,COMPLETE
678,678,0.5244239631336406,2021-02-07 00:29:21.607089,2021-02-07 00:29:32.278741,0 days 00:00:10.671652,0.000787550982270752,0.9607016050042269,0.2592125835526605,COMPLETE
679,679,0.5972350230414747,2021-02-07 00:29:32.279381,2021-02-07 00:29:53.049899,0 days 00:00:20.770518,0.053159970376323785,0.9538482852387569,0.021386804946678478,COMPLETE
680,680,0.5738863287250384,2021-02-07 00:29:53.050538,2021-02-07 00:30:04.234753,0 days 00:00:11.184215,0.03231060365767929,0.9587808038863358,0.32321290340535613,COMPLETE
681,681,0.6116743471582181,2021-02-07 00:30:04.235391,2021-02-07 00:30:20.520594,0 days 00:00:16.285203,0.024150676343822872,0.9585782651601235,0.04850606802142434,COMPLETE
682,682,0.5788018433179724,2021-02-07 00:30:20.521234,2021-02-07 00:30:36.606125,0 days 00:00:16.084891,0.07346784619073993,0.9661989003066,0.019229670280676247,COMPLETE
683,683,0.5582181259600615,2021-02-07 00:30:36.606779,2021-02-07 00:30:47.751817,0 days 00:00:11.145038,0.04326643044001543,0.9553362583021979,0.029221487684888484,COMPLETE
684,684,0.5351766513056836,2021-02-07 00:30:47.752462,2021-02-07 00:31:03.553258,0 days 00:00:15.800796,0.035101920744578664,0.9402464207956839,0.17872332592420906,COMPLETE
685,685,0.5877112135176651,2021-02-07 00:31:03.553906,2021-02-07 00:31:19.653264,0 days 00:00:16.099358,0.055686957453966915,0.9434882887541879,0.03260366626158378,COMPLETE
686,686,0.5339477726574501,2021-02-07 00:31:19.653914,2021-02-07 00:31:30.508281,0 days 00:00:10.854367,0.028685755185124263,0.9449315229969802,0.02240476847036028,COMPLETE
687,687,0.5102918586789554,2021-02-07 00:31:30.508930,2021-02-07 00:31:41.382065,0 days 00:00:10.873135,0.020336601616880275,0.9473200308040002,0.20807459041162749,COMPLETE
688,688,0.6009216589861751,2021-02-07 00:31:41.382727,2021-02-07 00:31:57.250412,0 days 00:00:15.867685,0.025929642435483933,0.9605976508892102,0.23706564387882637,COMPLETE
689,689,0.595084485407066,2021-02-07 00:31:57.251076,2021-02-07 00:32:18.271438,0 days 00:00:21.020362,0.03883018970226676,0.9420695021489863,0.1885011308991739,COMPLETE
690,690,0.6036866359447005,2021-02-07 00:32:18.272085,2021-02-07 00:32:29.237655,0 days 00:00:10.965570,0.04480565469632878,0.9508930246782545,0.1654795078215694,COMPLETE
691,691,0.580952380952381,2021-02-07 00:32:29.238296,2021-02-07 00:32:49.939467,0 days 00:00:20.701171,0.0313049531774372,0.9385097034377556,0.2716458163171566,COMPLETE
692,692,0.5766513056835637,2021-02-07 00:32:49.940121,2021-02-07 00:33:00.841753,0 days 00:00:10.901632,0.059973794411333735,0.9446021489535631,0.2810527103131203,COMPLETE
693,693,0.5769585253456221,2021-02-07 00:33:00.842399,2021-02-07 00:33:16.389351,0 days 00:00:15.546952,0.022952796831243794,0.9547280522372001,0.026127613071260283,COMPLETE
694,694,0.5705069124423963,2021-02-07 00:33:16.389998,2021-02-07 00:33:27.650558,0 days 00:00:11.260560,0.04658676249480324,0.9481218460664008,0.02509857421441653,COMPLETE
695,695,0.5910906298003072,2021-02-07 00:33:27.651218,2021-02-07 00:33:43.594462,0 days 00:00:15.943244,0.06408259555266117,0.9404141504900535,0.32337091479359104,COMPLETE
696,696,0.578494623655914,2021-02-07 00:33:43.595127,2021-02-07 00:33:54.327548,0 days 00:00:10.732421,0.03764814094077994,0.9430380708430316,0.023302436015410495,COMPLETE
697,697,0.5751152073732719,2021-02-07 00:33:54.328191,2021-02-07 00:34:05.120872,0 days 00:00:10.792681,0.03164285933164795,0.9494392519032516,0.14596511142125865,COMPLETE
698,698,0.506605222734255,2021-02-07 00:34:05.121520,2021-02-07 00:34:16.096361,0 days 00:00:10.974841,0.08540383256011055,0.9625710565977855,0.25340917311685307,COMPLETE
699,699,0.5588325652841782,2021-02-07 00:34:16.097016,2021-02-07 00:34:32.146501,0 days 00:00:16.049485,0.02542295563804879,0.9247723627932911,0.2185678853360576,COMPLETE
700,700,0.5941628264208909,2021-02-07 00:34:32.147193,2021-02-07 00:34:42.963539,0 days 00:00:10.816346,0.04973254318215167,0.9463041512118026,0.12868228373639098,COMPLETE
701,701,0.6129032258064516,2021-02-07 00:34:42.964184,2021-02-07 00:34:53.752171,0 days 00:00:10.787987,0.04142672519508504,0.9415484879581242,0.20343040958344408,COMPLETE
702,702,0.45161290322580644,2021-02-07 00:34:53.752823,2021-02-07 00:35:09.306672,0 days 00:00:15.553849,0.031710697521415136,0.9557470916960502,0.014645130662208936,COMPLETE
703,703,0.6021505376344086,2021-02-07 00:35:09.307336,2021-02-07 00:35:25.507000,0 days 00:00:16.199664,0.02172867091468217,0.957502075027824,0.225204709498875,COMPLETE
704,704,0.5821812596006144,2021-02-07 00:35:25.507647,2021-02-07 00:35:41.586699,0 days 00:00:16.079052,0.07328068329753942,0.9450220414156838,0.08807442880083817,COMPLETE
705,705,0.5044546850998464,2021-02-07 00:35:41.587353,2021-02-07 00:35:52.268862,0 days 00:00:10.681509,0.050680775273200016,0.9788354358621594,0.17750036797258933,COMPLETE
706,706,0.5766513056835637,2021-02-07 00:35:52.269513,2021-02-07 00:36:08.157958,0 days 00:00:15.888445,0.03700138298295809,0.939508111663948,0.20115524070167243,COMPLETE
707,707,0.5683563748079877,2021-02-07 00:36:08.158619,2021-02-07 00:36:23.757264,0 days 00:00:15.598645,0.0281936318392795,0.9525948451662928,0.23835472280357345,COMPLETE
708,708,0.48141321044546853,2021-02-07 00:36:23.757913,2021-02-07 00:36:34.991657,0 days 00:00:11.233744,0.020013021569425637,0.9277262724167027,0.2435279599933817,COMPLETE
709,709,0.5861751152073733,2021-02-07 00:36:34.992310,2021-02-07 00:36:45.899179,0 days 00:00:10.906869,0.026299196074565715,0.9638594452658173,0.2616835493019369,COMPLETE
710,710,0.543778801843318,2021-02-07 00:36:45.899847,2021-02-07 00:36:56.729496,0 days 00:00:10.829649,0.04111103507058053,0.9430846071617159,0.16078884023067186,COMPLETE
711,711,0.5625192012288787,2021-02-07 00:36:56.730145,2021-02-07 00:37:07.618490,0 days 00:00:10.888345,0.0002461498888352052,0.9471750922884337,0.1874337465721923,COMPLETE
712,712,0.5947772657450077,2021-02-07 00:37:07.619160,2021-02-07 00:37:23.431043,0 days 00:00:15.811883,0.03333006121054797,0.9298662007921493,0.220479392945539,COMPLETE
713,713,0.5035330261136712,2021-02-07 00:37:23.431716,2021-02-07 00:37:39.197233,0 days 00:00:15.765517,0.05716049157677076,0.9408796741935584,0.020055747207564048,COMPLETE
714,714,0.5874039938556067,2021-02-07 00:37:39.197887,2021-02-07 00:37:55.159858,0 days 00:00:15.961971,0.015959407021791674,0.9382418099409231,0.3011603816372209,COMPLETE
715,715,0.5096774193548387,2021-02-07 00:37:55.160518,2021-02-07 00:38:11.155555,0 days 00:00:15.995037,0.02269540539767991,0.9394411974258116,0.2392680510162568,COMPLETE
716,716,0.5081413210445469,2021-02-07 00:38:11.156219,2021-02-07 00:38:26.865449,0 days 00:00:15.709230,0.031326567655765566,0.9609180916141611,0.27873403965969423,COMPLETE
717,717,0.5821812596006144,2021-02-07 00:38:26.866114,2021-02-07 00:38:37.610571,0 days 00:00:10.744457,0.0460663955735841,0.9146207715189535,0.13810885712132853,COMPLETE
718,718,0.5953917050691244,2021-02-07 00:38:37.611235,2021-02-07 00:38:58.569894,0 days 00:00:20.958659,0.018107876817328006,0.945118110182432,0.15281588882062244,COMPLETE
719,719,0.49523809523809526,2021-02-07 00:38:58.570556,2021-02-07 00:39:09.486044,0 days 00:00:10.915488,0.026337677084165942,0.942008720130795,0.2148725446684892,COMPLETE
720,720,0.6006144393241167,2021-02-07 00:39:09.486722,2021-02-07 00:39:30.237097,0 days 00:00:20.750375,0.03401677144269419,0.951780575773885,0.26252089281475993,COMPLETE
721,721,0.6055299539170507,2021-02-07 00:39:30.237764,2021-02-07 00:39:45.975969,0 days 00:00:15.738205,0.02260500763371891,0.9597512092490996,0.23334608495621492,COMPLETE
722,722,0.4325652841781874,2021-02-07 00:39:45.976631,2021-02-07 00:40:06.742822,0 days 00:00:20.766191,0.001778358692880998,0.9486420059182734,0.3376523785176098,COMPLETE
723,723,0.46236559139784944,2021-02-07 00:40:06.743484,2021-02-07 00:40:17.532157,0 days 00:00:10.788673,0.06309546877665999,0.9438000397342179,0.16894887610493725,COMPLETE
724,724,0.5966205837173579,2021-02-07 00:40:17.532818,2021-02-07 00:40:28.248611,0 days 00:00:10.715793,0.041678601603864246,0.9454607598493097,0.12042170284413234,COMPLETE
725,725,0.5566820276497696,2021-02-07 00:40:28.249282,2021-02-07 00:40:39.247226,0 days 00:00:10.997944,0.030300735176758232,0.9402518981354915,0.21113634929458935,COMPLETE
726,726,0.4463901689708141,2021-02-07 00:40:39.247890,2021-02-07 00:40:55.203683,0 days 00:00:15.955793,0.05784529296885964,0.9429273273253754,0.1920053613913489,COMPLETE
727,727,0.5932411674347158,2021-02-07 00:40:55.204345,2021-02-07 00:41:06.141666,0 days 00:00:10.937321,0.03651032195449232,0.9579752731779174,0.25197827767746467,COMPLETE
728,728,0.5754224270353303,2021-02-07 00:41:06.142324,2021-02-07 00:41:17.025363,0 days 00:00:10.883039,0.050591361017732255,0.9470301114131494,0.18357986367092946,COMPLETE
729,729,0.5287250384024578,2021-02-07 00:41:17.026029,2021-02-07 00:41:32.874966,0 days 00:00:15.848937,0.04251044120429676,0.9194032931206851,0.16436444510945525,COMPLETE
730,730,0.5837173579109063,2021-02-07 00:41:32.875635,2021-02-07 00:41:48.403079,0 days 00:00:15.527444,0.048472384400826914,0.9444425448064688,0.018020372582080293,COMPLETE
731,731,0.571121351766513,2021-02-07 00:41:48.403755,2021-02-07 00:41:59.136085,0 days 00:00:10.732330,0.07279220995441078,0.9501318503647537,0.290663555795996,COMPLETE
732,732,0.5837173579109063,2021-02-07 00:41:59.136746,2021-02-07 00:42:10.056193,0 days 00:00:10.919447,0.013317624233866503,0.9420048484359371,0.14622102910166138,COMPLETE
733,733,0.6043010752688172,2021-02-07 00:42:10.056861,2021-02-07 00:42:26.064488,0 days 00:00:16.007627,0.01818788402276751,0.9476195957283938,0.30590459905386824,COMPLETE
734,734,0.5062980030721966,2021-02-07 00:42:26.065154,2021-02-07 00:42:36.983088,0 days 00:00:10.917934,0.02863266502813838,0.9377115284756183,0.22724746371632237,COMPLETE
735,735,0.43840245775729647,2021-02-07 00:42:36.983760,2021-02-07 00:42:47.843295,0 days 00:00:10.859535,0.02232478098042432,0.9543618546747343,0.011230500988440813,COMPLETE
736,736,0.4599078341013825,2021-02-07 00:42:47.843960,2021-02-07 00:43:03.687209,0 days 00:00:15.843249,0.09514540019781233,0.9438295866768261,0.19357746923395988,COMPLETE
737,737,0.5004608294930876,2021-02-07 00:43:03.687871,2021-02-07 00:43:19.763708,0 days 00:00:16.075837,0.03543060357881683,0.9460030570256789,0.28458455921145165,COMPLETE
738,738,0.5938556067588325,2021-02-07 00:43:19.764382,2021-02-07 00:43:36.183870,0 days 00:00:16.419488,0.042033845728557645,0.9406868798278265,0.1765257601729668,COMPLETE
739,739,0.4470046082949309,2021-02-07 00:43:36.184532,2021-02-07 00:43:47.000799,0 days 00:00:10.816267,0.0013194667390758318,0.9492034421852563,0.023864738066596322,COMPLETE
740,740,0.5874039938556067,2021-02-07 00:43:47.001665,2021-02-07 00:44:03.600778,0 days 00:00:16.599113,0.02842827383088403,0.9321247392048406,0.2528812102824474,COMPLETE
741,741,0.581874039938556,2021-02-07 00:44:03.601442,2021-02-07 00:44:19.465983,0 days 00:00:15.864541,0.024946306510558756,0.9286623370954274,0.21296234672516448,COMPLETE
