,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
27,27,0.7323688969258589,2021-02-16 12:39:55.876695,2021-02-16 12:43:54.651092,0 days 00:03:58.774397,9.282868790994355e-05,40,0.9947561400693353,19.788433102384552,0.7386980108499096,0.7332730560578662,0.744122965641953,COMPLETE
28,28,0.72875226039783,2021-02-16 12:43:54.651648,2021-02-16 12:44:30.207841,0 days 00:00:35.556193,8.405443904594003e-05,10,0.9942563550009527,19.879805395368173,0.72875226039783,,,PRUNED
29,29,0.7260397830018083,2021-02-16 12:44:30.208012,2021-02-16 12:45:33.937465,0 days 00:01:03.729453,1.4367482181002659e-05,10,0.99735879516011,17.74065056596201,0.7260397830018083,,,PRUNED
30,30,0.7323688969258589,2021-02-16 12:45:33.937661,2021-02-16 12:47:57.661874,0 days 00:02:23.724213,0.0005590234158480173,30,0.9934431054434741,7.216332044545307,0.7377938517179023,0.7332730560578662,0.7323688969258589,PRUNED
31,31,0.7251356238698011,2021-02-16 12:47:57.662063,2021-02-16 12:48:29.709541,0 days 00:00:32.047478,6.583536140771197e-05,40,0.9952360987716956,18.543114067669286,0.7251356238698011,,,PRUNED
32,32,0.7251356238698011,2021-02-16 12:48:29.709717,2021-02-16 12:49:31.762852,0 days 00:01:02.053135,1.0197806386286532e-05,20,0.9938887449303014,14.303796020990912,0.7432188065099458,0.7251356238698011,,PRUNED
33,33,0.7296564195298373,2021-02-16 12:49:31.763047,2021-02-16 12:50:03.718401,0 days 00:00:31.955354,0.00024901696776407907,50,0.9949836520501646,12.89959370061117,0.7296564195298373,,,PRUNED
34,34,0.6636528028933092,2021-02-16 12:50:03.718575,2021-02-16 12:52:28.556964,0 days 00:02:24.838389,0.0013984902935609035,90,0.9939975546664244,13.17690802138232,0.6636528028933092,,,PRUNED
35,35,0.7332730560578662,2021-02-16 12:52:28.557159,2021-02-16 12:53:04.447010,0 days 00:00:35.889851,0.000884183049051151,30,0.9968977929852897,18.4236731508722,0.7332730560578662,,,PRUNED
36,36,0.7332730560578662,2021-02-16 12:53:04.447196,2021-02-16 12:53:38.278282,0 days 00:00:33.831086,0.00011717911227085945,40,0.9965430750203339,15.116108898938617,0.7332730560578662,,,PRUNED
37,37,0.674502712477396,2021-02-16 12:53:38.278483,2021-02-16 12:56:03.879910,0 days 00:02:25.601427,0.0007988821079641221,90,0.9973776161492478,18.87326384716968,0.7341772151898734,0.674502712477396,,PRUNED
38,38,0.7278481012658228,2021-02-16 12:56:03.880109,2021-02-16 12:56:39.264571,0 days 00:00:35.384462,0.00014726395222138225,40,0.9978399573156919,18.182128082271706,0.7278481012658228,,,PRUNED
39,39,0.6817359855334539,2021-02-16 12:56:39.264778,2021-02-16 13:00:36.955372,0 days 00:03:57.690594,1.335149949709079e-05,50,0.9955391410559898,10.529990233439625,0.759493670886076,,,COMPLETE
40,40,0.7296564195298373,2021-02-16 13:00:36.955921,2021-02-16 13:01:38.476290,0 days 00:01:01.520369,4.957566820612318e-05,20,0.9954809487592253,8.000618411600122,0.7341772151898734,0.7296564195298373,,PRUNED
41,41,0.7323688969258589,2021-02-16 13:01:38.476477,2021-02-16 13:04:02.083894,0 days 00:02:23.607417,0.0003873722395587438,60,0.9968607621058154,19.997522614569565,0.7359855334538878,0.7359855334538878,0.7323688969258589,PRUNED
42,42,0.7215189873417721,2021-02-16 13:04:02.084129,2021-02-16 13:06:25.880004,0 days 00:02:23.795875,2.0883718922247203e-05,40,0.9947724324888221,15.681147422273153,0.7450271247739603,0.7359855334538878,0.7215189873417721,PRUNED
43,43,0.7269439421338155,2021-02-16 13:06:25.880198,2021-02-16 13:08:49.731566,0 days 00:02:23.851368,9.484002441557017e-05,50,0.9980692823920508,17.420615098020743,0.7477396021699819,0.7332730560578662,0.7269439421338155,PRUNED
44,44,0.720614828209765,2021-02-16 13:08:49.731821,2021-02-16 13:11:13.938168,0 days 00:02:24.206347,0.0001603318815773776,60,0.9903538213330869,12.726653465426612,0.7368896925858951,0.720614828209765,,PRUNED
45,45,0.72875226039783,2021-02-16 13:11:13.938487,2021-02-16 13:13:37.758620,0 days 00:02:23.820133,4.8419095507556614e-05,30,0.992339222519331,2.225913617683914,0.7549728752260397,0.72875226039783,,PRUNED
46,46,0.7251356238698011,2021-02-16 13:13:37.758887,2021-02-16 13:14:13.686151,0 days 00:00:35.927264,1.203087661455354e-05,30,0.9963668743937445,12.343889424081992,0.7251356238698011,,,PRUNED
47,47,0.6998191681735986,2021-02-16 13:14:13.686363,2021-02-16 13:18:08.771237,0 days 00:03:55.084874,0.000985976630272258,40,0.9952059510966247,7.010930790817661,0.7296564195298373,,,COMPLETE
48,48,0.705244122965642,2021-02-16 13:18:08.771856,2021-02-16 13:22:05.170747,0 days 00:03:56.398891,4.008836733180953e-05,40,0.9951353442620542,6.034495907987302,0.7386980108499096,0.7350813743218807,,COMPLETE
49,49,0.7260397830018083,2021-02-16 13:22:05.171304,2021-02-16 13:26:04.182680,0 days 00:03:59.011376,0.0002810607061681019,70,0.9984557770277519,5.788660390263981,0.72875226039783,,,COMPLETE
50,50,0.7305605786618445,2021-02-16 13:26:04.183629,2021-02-16 13:28:27.611083,0 days 00:02:23.427454,0.00039234201221662605,10,0.9935090064731171,18.887376872712455,0.7350813743218807,0.7341772151898734,0.7305605786618445,PRUNED
51,51,0.6835443037974683,2021-02-16 13:28:27.611279,2021-02-16 13:30:51.128121,0 days 00:02:23.516842,0.0039559821112830785,10,0.9907616370429994,12.481630179125718,0.6835443037974683,,,PRUNED
52,52,0.7350813743218807,2021-02-16 13:30:51.128311,2021-02-16 13:34:50.127398,0 days 00:03:58.999087,1.0278979556695933e-05,70,0.9931554329037042,3.308447053307771,0.7414104882459313,0.7414104882459313,,COMPLETE
53,53,0.7323688969258589,2021-02-16 13:34:50.127958,2021-02-16 13:35:22.350550,0 days 00:00:32.222592,0.0012657264561613255,20,0.9973465890500626,16.366399096267237,0.7323688969258589,,,PRUNED
54,54,0.7477396021699819,2021-02-16 13:35:22.350762,2021-02-16 13:39:19.445994,0 days 00:03:57.095232,3.747149899370931e-05,60,0.9954902988395351,14.786978921233768,0.7350813743218807,0.7468354430379747,0.7423146473779385,COMPLETE
55,55,0.7151898734177216,2021-02-16 13:39:19.446586,2021-02-16 13:40:19.254480,0 days 00:00:59.807894,1.0087527328520131e-05,100,0.9922029216691167,8.998787888919495,0.7151898734177216,,,PRUNED
56,56,0.7386980108499096,2021-02-16 13:40:19.254697,2021-02-16 13:44:18.244242,0 days 00:03:58.989545,0.00011138864010927927,70,0.998545375267682,0.23141568515606714,0.740506329113924,,,COMPLETE
57,57,0.7151898734177216,2021-02-16 13:44:18.244791,2021-02-16 13:45:18.652103,0 days 00:01:00.407312,0.00013615750817872328,70,0.9924221040051191,0.03944375427624536,0.7151898734177216,,,PRUNED
58,58,0.7260397830018083,2021-02-16 13:45:18.652311,2021-02-16 13:45:54.841499,0 days 00:00:36.189188,4.0815364189017046e-05,70,0.9954341281155453,14.54058988701171,0.7260397830018083,,,PRUNED
59,59,0.716998191681736,2021-02-16 13:45:54.841711,2021-02-16 13:46:26.495808,0 days 00:00:31.654097,6.829370943074415e-05,70,0.9942068310655202,17.167633107094595,0.716998191681736,,,PRUNED
60,60,0.7332730560578662,2021-02-16 13:46:26.496002,2021-02-16 13:48:49.288833,0 days 00:02:22.792831,1.494119918778316e-05,100,0.9936731551517672,19.975507142535537,0.740506329113924,0.7332730560578662,,PRUNED
61,61,0.7332730560578662,2021-02-16 13:48:49.289033,2021-02-16 13:49:52.221722,0 days 00:01:02.932689,0.00012110824741973191,70,0.9909992297386336,2.8700070382293967,0.7332730560578662,,,PRUNED
62,62,0.7269439421338155,2021-02-16 13:49:52.221907,2021-02-16 13:50:27.425239,0 days 00:00:35.203332,0.00016043493797631255,60,0.9948344756419791,8.656190319154032,0.7269439421338155,,,PRUNED
63,63,0.7215189873417721,2021-02-16 13:50:27.425508,2021-02-16 13:54:18.892606,0 days 00:03:51.467098,2.2904113403253943e-05,50,0.9915195706143038,13.944697871574594,0.7432188065099458,0.740506329113924,,COMPLETE
64,64,0.6781193490054249,2021-02-16 13:54:18.893212,2021-02-16 13:55:20.848985,0 days 00:01:01.955773,0.015355504533811737,80,0.9901187273222704,10.492756392528465,0.6781193490054249,,,PRUNED
65,65,0.7314647377938517,2021-02-16 13:55:20.849217,2021-02-16 13:56:24.998997,0 days 00:01:04.149780,0.00047080009901091834,100,0.9933549922873617,2.2316638035085195,0.7314647377938517,,,PRUNED
66,66,0.7025316455696202,2021-02-16 13:56:24.999192,2021-02-16 13:58:50.001437,0 days 00:02:25.002245,0.00013446723159963084,70,0.9989777265145802,1.5441307304846354,0.7025316455696202,,,PRUNED
67,67,0.7314647377938517,2021-02-16 13:58:50.001642,2021-02-16 13:59:53.289569,0 days 00:01:03.287927,2.6716338133711314e-05,20,0.9961801338953221,4.965984346837178,0.7314647377938517,,,PRUNED
68,68,0.7260397830018083,2021-02-16 13:59:53.289756,2021-02-16 14:00:54.928028,0 days 00:01:01.638272,7.554332914677066e-05,50,0.9960496190939088,3.9405168880787325,0.7260397830018083,,,PRUNED
69,69,0.7314647377938517,2021-02-16 14:00:54.928241,2021-02-16 14:01:27.859874,0 days 00:00:32.931633,2.2177233077232544e-05,50,0.9926069372172287,17.21408915963287,0.7314647377938517,,,PRUNED
70,70,0.7278481012658228,2021-02-16 14:01:27.860072,2021-02-16 14:02:04.161863,0 days 00:00:36.301791,3.3705687982886e-05,40,0.9955854445147491,14.207094509962328,0.7278481012658228,,,PRUNED
71,71,0.7233273056057866,2021-02-16 14:02:04.162067,2021-02-16 14:06:01.832671,0 days 00:03:57.670604,0.0001690994504083382,70,0.9989403965477862,5.1965963111262266,0.7305605786618445,,,COMPLETE
72,72,0.7314647377938517,2021-02-16 14:06:01.833229,2021-02-16 14:07:03.506517,0 days 00:01:01.673288,0.00027584858957164447,60,0.9901514312831473,19.076648002283612,0.7359855334538878,0.7314647377938517,,PRUNED
73,73,0.7305605786618445,2021-02-16 14:07:03.506757,2021-02-16 14:08:05.006419,0 days 00:01:01.499662,0.00010938380928936951,80,0.9931639484187145,15.77312960398327,0.7477396021699819,0.7305605786618445,,PRUNED
74,74,0.7296564195298373,2021-02-16 14:08:05.006644,2021-02-16 14:08:39.308855,0 days 00:00:34.302211,5.807580604123306e-05,30,0.9919651393836735,13.015616024591225,0.7296564195298373,,,PRUNED
75,75,0.7278481012658228,2021-02-16 14:08:39.309073,2021-02-16 14:09:42.254649,0 days 00:01:02.945576,2.3621033838028557e-05,70,0.9945430534900451,7.815097265746047,0.7278481012658228,,,PRUNED
76,76,0.72875226039783,2021-02-16 14:09:42.254860,2021-02-16 14:10:14.178470,0 days 00:00:31.923610,1.348466535853325e-05,60,0.9962648360292713,17.331778545801935,0.72875226039783,,,PRUNED
77,77,0.7269439421338155,2021-02-16 14:10:14.178696,2021-02-16 14:12:36.878641,0 days 00:02:22.699945,2.394151265542386e-05,80,0.9980770585832308,9.630527907103914,0.7504520795660036,0.7423146473779385,0.7269439421338155,PRUNED
78,78,0.6500904159132007,2021-02-16 14:12:36.878876,2021-02-16 14:13:13.562754,0 days 00:00:36.683878,0.007495940738232518,90,0.9970925718863505,16.29439470653585,0.6500904159132007,,,PRUNED
79,79,0.7296564195298373,2021-02-16 14:13:13.563037,2021-02-16 14:13:45.817859,0 days 00:00:32.254822,0.002535217988577651,100,0.9984371631287099,19.550120799625105,0.7296564195298373,,,PRUNED
80,80,0.7233273056057866,2021-02-16 14:13:45.818109,2021-02-16 14:14:48.816272,0 days 00:01:02.998163,1.0812221967120444e-05,40,0.9931117012787756,7.018120983846044,0.7233273056057866,,,PRUNED
81,81,0.7332730560578662,2021-02-16 14:14:48.816477,2021-02-16 14:15:24.444131,0 days 00:00:35.627654,0.00024160406852297603,90,0.9957761783541392,17.86018822883146,0.7332730560578662,,,PRUNED
82,82,0.6772151898734177,2021-02-16 14:15:24.444338,2021-02-16 14:17:48.473380,0 days 00:02:24.029042,7.524317114750494e-05,80,0.9978598294349397,0.19776593612563786,0.755877034358047,0.6772151898734177,,PRUNED
83,83,0.6889692585895117,2021-02-16 14:17:48.473567,2021-02-16 14:21:46.623906,0 days 00:03:58.150339,2.1590782166819938e-05,20,0.9962643032142592,3.8381954456938985,0.7359855334538878,0.755877034358047,,COMPLETE
84,84,0.7314647377938517,2021-02-16 14:21:46.624786,2021-02-16 14:22:18.704415,0 days 00:00:32.079629,0.0017622730115109122,20,0.9975740695680269,12.051976032532096,0.7314647377938517,,,PRUNED
85,85,0.7278481012658228,2021-02-16 14:22:18.704621,2021-02-16 14:22:54.827077,0 days 00:00:36.122456,0.0038645784520409377,50,0.9966598434126778,0.11975696328656404,0.7278481012658228,,,PRUNED
86,86,0.7305605786618445,2021-02-16 14:22:54.827280,2021-02-16 14:23:56.053347,0 days 00:01:01.226067,3.5063986599255065e-05,60,0.9946939745679257,1.4393163901088601,0.7305605786618445,,,PRUNED
87,87,0.7323688969258589,2021-02-16 14:23:56.053578,2021-02-16 14:24:30.433552,0 days 00:00:34.379974,0.0005215035574794533,70,0.996009849483129,15.466950644839761,0.7323688969258589,,,PRUNED
88,88,0.7332730560578662,2021-02-16 14:24:30.433774,2021-02-16 14:25:32.995769,0 days 00:01:02.561995,7.386432659343971e-05,90,0.9916687643001374,9.310118427008682,0.7332730560578662,,,PRUNED
89,89,0.7332730560578662,2021-02-16 14:25:32.996029,2021-02-16 14:26:34.831626,0 days 00:01:01.835597,1.0068039328745605e-05,80,0.9989770007014888,4.785409705199864,0.7332730560578662,,,PRUNED
90,90,0.7296564195298373,2021-02-16 14:26:34.831835,2021-02-16 14:27:35.888085,0 days 00:01:01.056250,0.00017663223402377182,30,0.9945935868630084,13.815570449866323,0.7341772151898734,0.7296564195298373,,PRUNED
91,91,0.7278481012658228,2021-02-16 14:27:35.888294,2021-02-16 14:28:36.264410,0 days 00:01:00.376116,1.5316896466390203e-05,40,0.992895606253156,15.567986640570453,0.7278481012658228,,,PRUNED
92,92,0.7179023508137432,2021-02-16 14:28:36.264647,2021-02-16 14:32:34.410100,0 days 00:03:58.145453,2.0371782238233462e-05,50,0.9913658258472015,13.352477915621144,0.7368896925858951,0.7359855334538878,,COMPLETE
93,93,0.6925858951175407,2021-02-16 14:32:34.410718,2021-02-16 14:33:07.508299,0 days 00:00:33.097581,0.01959788779313663,10,0.9939081504333427,2.1021795505690086,0.6925858951175407,,,PRUNED
94,94,0.7233273056057866,2021-02-16 14:33:07.508530,2021-02-16 14:34:11.691112,0 days 00:01:04.182582,1.0362594138403401e-05,50,0.9916606282675796,14.760374687457354,0.7233273056057866,,,PRUNED
95,95,0.6907775768535263,2021-02-16 14:34:11.691402,2021-02-16 14:36:36.981222,0 days 00:02:25.289820,0.0008540396454055181,40,0.9989855123221599,14.930292497027583,0.7359855334538878,0.7332730560578662,0.6907775768535263,PRUNED
96,96,0.7323688969258589,2021-02-16 14:36:36.981438,2021-02-16 14:37:38.873107,0 days 00:01:01.891669,3.02114563634294e-05,30,0.9903274583513096,17.045341280758336,0.7323688969258589,,,PRUNED
97,97,0.7323688969258589,2021-02-16 14:37:38.873337,2021-02-16 14:38:10.869361,0 days 00:00:31.996024,4.302071485486065e-05,100,0.9951920131104679,16.635171882745798,0.7323688969258589,,,PRUNED
98,98,0.7296564195298373,2021-02-16 14:38:10.869570,2021-02-16 14:38:47.171276,0 days 00:00:36.301706,0.006234895768239598,80,0.9901354383726696,4.324149443053723,0.7296564195298373,,,PRUNED
99,99,0.7305605786618445,2021-02-16 14:38:47.171567,2021-02-16 14:39:47.806956,0 days 00:01:00.635389,0.00020957492104564773,60,0.9908353276748034,13.076202960226603,0.7305605786618445,,,PRUNED
100,100,0.7260397830018083,2021-02-16 14:39:47.807176,2021-02-16 14:42:10.921947,0 days 00:02:23.114771,0.0012288986506411525,80,0.9909034340507684,6.121836767854966,0.7341772151898734,0.7341772151898734,0.7260397830018083,PRUNED
101,101,0.7305605786618445,2021-02-16 14:42:10.922166,2021-02-16 14:43:10.765682,0 days 00:00:59.843516,1.7082176186419082e-05,20,0.9940134470486264,11.602531661177702,0.7305605786618445,,,PRUNED
102,102,0.7260397830018083,2021-02-16 14:43:10.765929,2021-02-16 14:45:34.521158,0 days 00:02:23.755229,5.5162758659599035e-05,70,0.9982996213007514,18.389264394627922,0.7368896925858951,0.7260397830018083,,PRUNED
103,103,0.7215189873417721,2021-02-16 14:45:34.521402,2021-02-16 14:46:36.092282,0 days 00:01:01.570880,0.00013773626219926874,90,0.9944412619627424,3.007898150387904,0.7432188065099458,0.7215189873417721,,PRUNED
104,104,0.6989150090415913,2021-02-16 14:46:36.092491,2021-02-16 14:50:32.409828,0 days 00:03:56.317337,4.9508522260691875e-05,70,0.9980354417587021,0.2768198829150515,0.7323688969258589,,,COMPLETE
105,105,0.7314647377938517,2021-02-16 14:50:32.410417,2021-02-16 14:51:08.822969,0 days 00:00:36.412552,8.048704430007833e-05,70,0.9950931570337548,10.531574206616716,0.7314647377938517,,,PRUNED
106,106,0.7332730560578662,2021-02-16 14:51:08.823191,2021-02-16 14:52:10.467178,0 days 00:01:01.643987,3.16845726627372e-05,10,0.9926447667380861,16.156893394137974,0.7332730560578662,,,PRUNED
107,107,0.6844484629294756,2021-02-16 14:52:10.467398,2021-02-16 14:53:11.971641,0 days 00:01:01.504243,0.0020578882789510614,90,0.9919716231984399,19.703204374861762,0.6844484629294756,,,PRUNED
108,108,0.7350813743218807,2021-02-16 14:53:11.971944,2021-02-16 14:57:03.321165,0 days 00:03:51.349221,0.00030924907069923704,50,0.9962398933440856,19.951516401267817,0.7341772151898734,0.7341772151898734,0.7341772151898734,COMPLETE
109,109,0.7350813743218807,2021-02-16 14:57:03.321743,2021-02-16 15:01:01.840920,0 days 00:03:58.519177,0.00030536575309695675,50,0.9961994402784327,19.265740066879964,0.7350813743218807,0.7341772151898734,0.7323688969258589,COMPLETE
110,110,0.7332730560578662,2021-02-16 15:01:01.841880,2021-02-16 15:02:02.163327,0 days 00:01:00.321447,0.0002957392993955473,50,0.9961539394163967,19.455782605531017,0.7368896925858951,0.7332730560578662,,PRUNED
111,111,0.7251356238698011,2021-02-16 15:02:02.163668,2021-02-16 15:02:38.922513,0 days 00:00:36.758845,0.00020898005600353096,40,0.9958287254483971,18.277059683317937,0.7251356238698011,,,PRUNED
112,112,0.7305605786618445,2021-02-16 15:02:38.922763,2021-02-16 15:05:02.555278,0 days 00:02:23.632515,9.502821899473065e-05,80,0.9907428313745226,14.290110775081382,0.7386980108499096,0.7305605786618445,,PRUNED
113,113,0.7323688969258589,2021-02-16 15:05:02.555580,2021-02-16 15:06:04.071451,0 days 00:01:01.515871,0.0003342369815052087,50,0.9968419269198414,19.975208732594165,0.7359855334538878,0.7323688969258589,,PRUNED
114,114,0.7314647377938517,2021-02-16 15:06:04.071671,2021-02-16 15:10:02.301690,0 days 00:03:58.230019,0.0001269124345723983,50,0.9964764951109731,18.88222705200891,0.7368896925858951,0.7341772151898734,0.7341772151898734,COMPLETE
115,115,0.7314647377938517,2021-02-16 15:10:02.302710,2021-02-16 15:12:26.137865,0 days 00:02:23.835155,0.00011447184591624339,50,0.9964876919009277,18.942781687125436,0.7386980108499096,0.7377938517179023,0.7314647377938517,PRUNED
116,116,0.7332730560578662,2021-02-16 15:12:26.138148,2021-02-16 15:12:57.920929,0 days 00:00:31.782781,0.000479788593469331,60,0.9972333839304752,17.822206237430446,0.7332730560578662,,,PRUNED
117,117,0.7160940325497287,2021-02-16 15:12:57.921147,2021-02-16 15:15:21.968959,0 days 00:02:24.047812,0.0006463092403231012,40,0.9956180977324495,19.925680265061892,0.7350813743218807,0.7359855334538878,0.7160940325497287,PRUNED
118,118,0.7314647377938517,2021-02-16 15:15:21.969176,2021-02-16 15:15:58.537048,0 days 00:00:36.567872,0.00020716529135071906,60,0.9952553272157908,18.8356768039549,0.7314647377938517,,,PRUNED
119,119,0.7314647377938517,2021-02-16 15:15:58.537293,2021-02-16 15:18:22.182926,0 days 00:02:23.645633,0.00030386754668095103,40,0.9913878677185671,11.822939396024548,0.7350813743218807,0.7314647377938517,,PRUNED
120,120,0.7215189873417721,2021-02-16 15:18:22.183144,2021-02-16 15:19:23.108938,0 days 00:01:00.925794,2.0434215579769864e-05,50,0.9914199866527504,14.216638259148432,0.7215189873417721,,,PRUNED
121,121,0.7305605786618445,2021-02-16 15:19:23.109169,2021-02-16 15:20:22.096793,0 days 00:00:58.987624,1.3845346303028351e-05,50,0.9900541776972309,17.40765749995393,0.7305605786618445,,,PRUNED
122,122,0.7160940325497287,2021-02-16 15:20:22.097013,2021-02-16 15:21:24.140540,0 days 00:01:02.043527,2.0987584139460067e-05,60,0.990521351118144,15.484288390418849,0.7160940325497287,,,PRUNED
123,123,0.7350813743218807,2021-02-16 15:21:24.140764,2021-02-16 15:25:21.922591,0 days 00:03:57.781827,0.0004382491135477458,100,0.9979117825482725,4.215667378309771,0.7350813743218807,,,COMPLETE
124,124,0.7278481012658228,2021-02-16 15:25:21.923829,2021-02-16 15:25:58.434369,0 days 00:00:36.510540,8.264552800178767e-05,50,0.9962116680777184,19.280852367032352,0.7278481012658228,,,PRUNED
125,125,0.7350813743218807,2021-02-16 15:25:58.434630,2021-02-16 15:29:54.407778,0 days 00:03:55.973148,0.00013208730982519962,40,0.9976975487891871,18.18157673120614,0.7350813743218807,0.7368896925858951,0.7341772151898734,COMPLETE
