,run_name,experiment_name,manual_seed,avg_test_loss,avg_val_loss,cindex,quantile_0.5,quantile_0.25,quantile_0.75
0,seed1,seed_check,1337,1.2744643688201904,1.3730992078781128,0.8929295670317823,0.07369350730851391,0.045959580994568344,0.08838224705870902
1,seed1,seed_check,3452,1.2429358959197998,1.4269825220108032,0.8887858041283613,0.0726139841154693,0.04688869129462359,0.08719864303148694
2,seed1,seed_check,1328,1.3805979490280151,1.4087530374526978,0.8654450511369679,0.07842361615816582,0.049621539319243554,0.09854018432528838
3,seed1,seed_check,5687,1.3596758842468262,1.3719011545181274,0.8755257628374141,0.07763321871801486,0.049720415674134176,0.09486573666435189
4,seed1,seed_check,9258,1.3413751125335693,1.399169683456421,0.8761418267027015,0.07228023714825506,0.045698500009140136,0.09394868136723562
