,run_name,experiment_name,manual_seed,avg_test_loss,avg_val_loss,cindex,quantile_0.5,quantile_0.25,quantile_0.75
0,seed1,validrun,1337,1.1176445484161377,3.784376621246338,0.44823348694316434,0.0,0.0,0.0
1,seed3,validrun,9258,1.1175841093063354,6.118655204772949,0.5539170506912442,0.0,0.0,0.0
2,seed2,validrun,1328,1.1174768209457397,7.983340263366699,0.42427035330261137,0.0,0.0,0.0
3,seed4,validrun,1234,1.1175364255905151,6.075730323791504,0.5351766513056836,0.0,0.0,0.0
