,run_name,experiment_name,manual_seed,avg_test_loss,avg_val_loss,cindex,quantile_0.5,quantile_0.25,quantile_0.75
0,seed5,seed_check_m3,3452,2.3483874797821045,1.8303731679916382,0.8700697807634223,0.08394825311094871,0.048679865609657806,0.13553200113112995
1,seed3,seed_check_m3,9258,1.8015599250793457,1.8163279294967651,0.8051398219028277,0.13334930573064233,0.08777895202134442,0.16553072865616061
2,seed2,seed_check_m3,1328,1.8015656471252441,1.812355875968933,0.8051632557412904,0.1333491511011278,0.08777917758357767,0.16553366283064974
3,seed4,seed_check_m3,5687,1.8015602827072144,1.8089157342910767,0.8051450294224861,0.13334916993939527,0.08777888158260447,0.16553072361994073
4,seed1,seed_check_m3,1337,2.4570229053497314,1.8301206827163696,0.8769697443107848,0.08453408585042324,0.041799690798696214,0.1321439138044272
