,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
309,309,0.7002711363076165,2021-02-23 12:01:39.483010,2021-02-23 12:01:51.506627,0 days 00:00:12.023617,3.237907195008899e-05,90,0.9946985925368798,15.377059676049365,0.7002711363076165,,,PRUNED
310,310,0.7047079122504314,2021-02-23 12:01:51.506921,2021-02-23 12:02:18.712266,0 days 00:00:27.205345,6.627091171888207e-05,40,0.9912768304493405,14.54226028504412,0.7047079122504314,,,PRUNED
311,311,0.6950948977076657,2021-02-23 12:02:18.712543,2021-02-23 12:02:30.677154,0 days 00:00:11.964611,1.9825490784610567e-05,90,0.9941688034937713,19.494292981097704,0.6950948977076657,,,PRUNED
312,312,0.7044614246980527,2021-02-23 12:02:30.677463,2021-02-23 12:02:57.801598,0 days 00:00:27.124135,2.184098923820862e-05,90,0.9943988513549196,16.30057013008288,0.7133349765836825,0.7044614246980527,,PRUNED
313,313,0.6918905595267439,2021-02-23 12:02:57.801921,2021-02-23 12:03:09.883821,0 days 00:00:12.081900,1.4991508574783658e-05,80,0.994487556793301,8.044142697450598,0.6918905595267439,,,PRUNED
314,314,0.7044614246980527,2021-02-23 12:03:09.884149,2021-02-23 12:03:21.961967,0 days 00:00:12.077818,3.949594332141261e-05,90,0.9939703893370889,6.783113151653936,0.7044614246980527,,,PRUNED
315,315,0.7056938624599458,2021-02-23 12:03:21.962284,2021-02-23 12:03:48.998760,0 days 00:00:27.036476,6.194414991748553e-05,40,0.9907979156302014,15.235022114310922,0.7056938624599458,,,PRUNED
316,316,0.7069263002218388,2021-02-23 12:03:48.999088,2021-02-23 12:04:01.266682,0 days 00:00:12.267594,0.0005445339269183853,100,0.9928345290818742,14.343830614700433,0.7069263002218388,,,PRUNED
317,317,0.7022430367266453,2021-02-23 12:04:01.266953,2021-02-23 12:04:28.405225,0 days 00:00:27.138272,3.3989582419913095e-05,30,0.9903748833118922,16.61362019216816,0.7022430367266453,,,PRUNED
318,318,0.7247997897312983,2021-02-23 12:04:28.405534,2021-02-23 12:19:45.633098,0 days 00:15:17.227564,0.0001724557760106794,80,0.9959153914177605,12.509680582766476,0.7056938624599458,,,COMPLETE
319,319,0.7056938624599458,2021-02-23 12:19:45.633804,2021-02-23 12:19:57.776802,0 days 00:00:12.142998,0.0003803133907841679,80,0.9971817346651841,7.189794931577829,0.7056938624599458,,,PRUNED
320,320,0.7039684495932955,2021-02-23 12:19:57.777130,2021-02-23 12:20:09.772789,0 days 00:00:11.995659,0.0002334164451716311,20,0.9955385541397291,15.855279812252498,0.7039684495932955,,,PRUNED
321,321,0.7052008873551886,2021-02-23 12:20:09.773123,2021-02-23 12:20:21.807357,0 days 00:00:12.034234,0.0003072674617211013,10,0.9952965615666192,9.218593543725827,0.7052008873551886,,,PRUNED
322,322,0.7032289869361598,2021-02-23 12:20:21.807684,2021-02-23 12:20:48.790003,0 days 00:00:26.982319,0.000256520199495985,10,0.9943088022016853,9.188950534802803,0.7079122504313532,0.7032289869361598,,PRUNED
323,323,0.7042149371456742,2021-02-23 12:20:48.790315,2021-02-23 12:21:16.030759,0 days 00:00:27.240444,8.211119025459249e-05,50,0.9919803329141961,13.913627400675779,0.7042149371456742,,,PRUNED
324,324,0.7261621486407431,2021-02-23 12:21:16.031024,2021-02-23 12:36:35.860915,0 days 00:15:19.829891,0.0018321605273737569,40,0.996696178456291,13.215504104152767,0.7056938624599458,,,COMPLETE
325,325,0.7010105989647523,2021-02-23 12:36:35.861621,2021-02-23 12:36:47.948162,0 days 00:00:12.086541,0.00046183597573872773,10,0.9943408261262239,8.499998884983363,0.7010105989647523,,,PRUNED
326,326,0.7132263555402272,2021-02-23 12:36:47.948518,2021-02-23 12:52:07.144100,0 days 00:15:19.195582,0.00021687068077608468,40,0.9914381018854104,9.201869511756199,0.7138279516884397,0.7111165886122751,,COMPLETE
327,327,0.7049543998028099,2021-02-23 12:52:07.144818,2021-02-23 12:53:19.567331,0 days 00:01:12.422513,0.0008576147723953805,90,0.9954580345569963,14.919288438373227,0.7049543998028099,,,PRUNED
328,328,0.7066798126694602,2021-02-23 12:53:19.567608,2021-02-23 12:53:31.649090,0 days 00:00:12.081482,1.7525760653801193e-05,10,0.9947185464470824,9.771854074773442,0.7066798126694602,,,PRUNED
329,329,0.7049543998028099,2021-02-23 12:53:31.649431,2021-02-23 12:53:43.791390,0 days 00:00:12.141959,0.005612177376822223,10,0.9936908901281543,15.099369022998768,0.7049543998028099,,,PRUNED
330,330,0.7022430367266453,2021-02-23 12:53:43.791683,2021-02-23 12:53:55.854884,0 days 00:00:12.063201,0.00010574526072101881,20,0.9938691604132535,1.4385287513685434,0.7022430367266453,,,PRUNED
331,331,0.7308833182649328,2021-02-23 12:53:55.855203,2021-02-23 13:09:15.091052,0 days 00:15:19.235849,0.0029260691711111607,50,0.994686202942916,12.03557887573362,0.7052008873551886,,,COMPLETE
332,332,0.7069263002218388,2021-02-23 13:09:15.091794,2021-02-23 13:09:42.273916,0 days 00:00:27.182122,0.00018694913163973416,40,0.9921330552186968,9.264777053128844,0.7069263002218388,,,PRUNED
333,333,0.7163564603874496,2021-02-23 13:09:42.274238,2021-02-23 13:25:01.405719,0 days 00:15:19.131481,0.0002338225723809107,50,0.9925335612685992,11.230203117075199,0.7076657628789746,0.7081587379837319,,COMPLETE
334,334,0.7059403500123244,2021-02-23 13:25:01.406425,2021-02-23 13:26:14.026255,0 days 00:01:12.619830,0.000253197301511743,50,0.9927060526165347,8.216132742244774,0.7084052255361104,0.7059403500123244,,PRUNED
335,335,0.7044614246980527,2021-02-23 13:26:14.026589,2021-02-23 13:26:40.576693,0 days 00:00:26.550104,0.000578888256743566,60,0.9924260875960256,6.897405598524738,0.7044614246980527,,,PRUNED
336,336,0.7069263002218388,2021-02-23 13:26:40.576981,2021-02-23 13:26:52.522782,0 days 00:00:11.945801,0.00020385557019029547,100,0.9974368398073596,7.752749875984576,0.7069263002218388,,,PRUNED
