,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
358,358,0.7047079122504314,2021-02-24 19:45:35.855581,2021-02-24 19:46:55.388455,0 days 00:01:19.532874,0.0011666785133040967,40,0.9950597134159479,2.632523427193659,0.7047079122504314,,,PRUNED
359,359,0.686221345822036,2021-02-24 19:46:55.388745,2021-02-24 19:50:18.678554,0 days 00:03:23.289809,4.1039749817070526e-05,40,0.9909553469419592,17.408619156765106,0.7088982006408676,0.7111165886122751,,COMPLETE
360,360,0.7049543998028099,2021-02-24 19:50:18.679287,2021-02-24 19:50:31.648691,0 days 00:00:12.969404,8.546266531845302e-05,60,0.9986987607352362,6.9602705863278125,0.7049543998028099,,,PRUNED
361,361,0.6906581217648509,2021-02-24 19:50:31.648992,2021-02-24 19:51:01.037359,0 days 00:00:29.388367,4.625018075812334e-05,90,0.9980834662966546,7.668156265995188,0.7125955139265467,0.6906581217648509,,PRUNED
362,362,0.7076657628789746,2021-02-24 19:51:01.037665,2021-02-24 19:51:30.488194,0 days 00:00:29.450529,0.00016624577378499333,80,0.9982864905228264,1.6286102722697342,0.7088982006408676,0.7076657628789746,,PRUNED
363,363,0.6973132856790732,2021-02-24 19:51:30.488536,2021-02-24 19:51:59.851281,0 days 00:00:29.362745,1.8292810412793602e-05,100,0.9947418523287802,9.358245656508213,0.709884150850382,0.6973132856790732,,PRUNED
364,364,0.7049543998028099,2021-02-24 19:51:59.851597,2021-02-24 19:52:29.313807,0 days 00:00:29.462210,0.0016757006121666282,40,0.9937994988589465,10.151247318076674,0.7049543998028099,,,PRUNED
365,365,0.6997781612028593,2021-02-24 19:52:29.314153,2021-02-24 19:52:42.253116,0 days 00:00:12.938963,1.092238859274693e-05,90,0.995488725486047,6.405475635545852,0.6997781612028593,,,PRUNED
366,366,0.7064333251170816,2021-02-24 19:52:42.253407,2021-02-24 19:52:55.037940,0 days 00:00:12.784533,0.00010563165606935458,10,0.9949269052405882,0.5398521813656361,0.7064333251170816,,,PRUNED
367,367,0.7044614246980527,2021-02-24 19:52:55.038263,2021-02-24 19:53:24.533794,0 days 00:00:29.495531,6.134593278230574e-05,30,0.9942725957251003,17.13446522698923,0.7044614246980527,,,PRUNED
368,368,0.7064333251170816,2021-02-24 19:53:24.534139,2021-02-24 19:53:54.217139,0 days 00:00:29.683000,7.644464247079106e-05,50,0.9952166870037529,6.254935533732889,0.7064333251170816,,,PRUNED
369,369,0.6923835346315012,2021-02-24 19:53:54.217461,2021-02-24 19:54:23.656499,0 days 00:00:29.439038,3.1945994972946745e-05,80,0.9984992950293999,7.449821380106655,0.7091446881932463,0.6923835346315012,,PRUNED
370,370,0.6827705200887355,2021-02-24 19:54:23.656800,2021-02-24 19:57:46.791800,0 days 00:03:23.135000,2.457346563882584e-05,70,0.9919138408453471,6.526324738861264,0.7313285679073207,,,COMPLETE
371,371,0.7012570865171309,2021-02-24 19:57:46.792573,2021-02-24 19:57:59.616428,0 days 00:00:12.823855,2.140043061088209e-05,90,0.9961779862390234,8.694329952780596,0.7012570865171309,,,PRUNED
372,372,0.7027360118314026,2021-02-24 19:57:59.616774,2021-02-24 19:58:29.220173,0 days 00:00:29.603399,4.8841015370606835e-05,60,0.9904889690148758,18.243413486828665,0.7027360118314026,,,PRUNED
373,373,0.703721962040917,2021-02-24 19:58:29.220501,2021-02-24 19:58:41.975306,0 days 00:00:12.754805,1.5122976201906534e-05,100,0.9973040815231703,8.115109201091931,0.703721962040917,,,PRUNED
374,374,0.7044614246980527,2021-02-24 19:58:41.975635,2021-02-24 19:58:54.710459,0 days 00:00:12.734824,0.00024842305414216314,80,0.9958255843974742,6.769977845808189,0.7044614246980527,,,PRUNED
375,375,0.6985457234409662,2021-02-24 19:58:54.710794,2021-02-24 19:59:07.564330,0 days 00:00:12.853536,7.985590190373758e-05,50,0.9985464633448503,7.837477008555081,0.6985457234409662,,,PRUNED
