,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
125,125,0.6918905595267439,2021-03-04 23:42:04.553030,2021-03-04 23:42:34.024483,0 days 00:00:29.471453,0.00011607018547946437,50,0.9952615138539924,0.026482205952915727,0.7172787774217402,0.6918905595267439,,,PRUNED
126,126,0.5974858269657383,2021-03-04 23:42:34.024722,2021-03-04 23:46:46.033760,0 days 00:04:12.009038,0.007513427246715676,10,0.9925125250909343,5.2791144374191035,0.6884397337934435,,,,COMPLETE
127,127,0.706186837564703,2021-03-04 23:46:46.034427,2021-03-04 23:47:15.269117,0 days 00:00:29.234690,0.00022105152197638157,40,0.995658050141719,0.5716598226829323,0.7086517130884891,0.706186837564703,,,PRUNED
128,128,0.7047079122504314,2021-03-04 23:47:15.269375,2021-03-04 23:48:34.173791,0 days 00:01:18.904416,0.00017286436476918407,70,0.9973124779467571,7.689786771740074,0.7047079122504314,,,,PRUNED
129,129,0.7024895242790239,2021-03-04 23:48:34.174023,2021-03-04 23:49:03.700661,0 days 00:00:29.526638,0.001486008483492325,50,0.9964253639444086,15.353667234295793,0.7024895242790239,,,,PRUNED
130,130,0.7054473749075671,2021-03-04 23:49:03.700875,2021-03-04 23:50:22.908693,0 days 00:01:19.207818,0.0006304114333793339,50,0.9939136583263902,8.993096694081043,0.7054473749075671,,,,PRUNED
131,131,0.6973132856790732,2021-03-04 23:50:22.908964,2021-03-04 23:51:42.296255,0 days 00:01:19.387291,4.786694830360418e-05,20,0.998044227293722,6.269411506673512,0.6973132856790732,,,,PRUNED
132,132,0.6916440719743653,2021-03-04 23:51:42.296473,2021-03-04 23:55:54.150861,0 days 00:04:11.854388,2.7051300164110167e-05,100,0.9989547653157661,0.21050747406898915,0.6978062607838305,,,,COMPLETE
133,133,0.69435543505053,2021-03-04 23:55:54.151561,2021-03-04 23:56:23.593283,0 days 00:00:29.441722,0.0048439045370720635,40,0.991101435061148,7.147569873760126,0.69435543505053,,,,PRUNED
134,134,0.6918905595267439,2021-03-04 23:56:23.593576,2021-03-04 23:56:52.868430,0 days 00:00:29.274854,0.0007413337291887838,30,0.9953831284333565,1.4422891626647747,0.6918905595267439,,,,PRUNED
135,135,0.7012570865171309,2021-03-04 23:56:52.868675,2021-03-04 23:57:22.194046,0 days 00:00:29.325371,0.002849599707380566,20,0.9984816799388557,13.34216842145435,0.7012570865171309,,,,PRUNED
136,136,0.7000246487552378,2021-03-04 23:57:22.194291,2021-03-05 00:01:11.568534,0 days 00:03:49.374243,0.0003495985619147903,60,0.9957870232718582,4.4786896338955735,0.7116095637170323,0.7000246487552378,,,PRUNED
137,137,0.6946019226029085,2021-03-05 00:01:11.568776,2021-03-05 00:01:24.326702,0 days 00:00:12.757926,7.82391401584052e-05,50,0.9939900386250347,1.8857284126527014,0.6946019226029085,,,,PRUNED
138,138,0.6946019226029085,2021-03-05 00:01:24.326946,2021-03-05 00:01:37.120626,0 days 00:00:12.793680,4.628445369313655e-05,60,0.9947572592692806,4.041078600114814,0.6946019226029085,,,,PRUNED
139,139,0.7047079122504314,2021-03-05 00:01:37.120891,2021-03-05 00:02:06.333936,0 days 00:00:29.213045,8.391301557608646e-05,100,0.9962626275851763,18.604513928150087,0.7047079122504314,,,,PRUNED
140,140,0.6965738230219374,2021-03-05 00:02:06.334175,2021-03-05 00:02:35.739904,0 days 00:00:29.405729,0.0001267770356104157,40,0.9965665992930736,1.4215267574480286,0.7081587379837319,0.6965738230219374,,,PRUNED
141,141,0.7024895242790239,2021-03-05 00:02:35.740146,2021-03-05 00:03:55.070896,0 days 00:01:19.330750,0.00031817521703732797,70,0.9956031598441836,2.4891726120559476,0.7024895242790239,,,,PRUNED
142,142,0.6844959329553858,2021-03-05 00:03:55.071139,2021-03-05 00:07:43.960121,0 days 00:03:48.888982,0.0002559676595744644,20,0.9957524713993137,0.4051858472639509,0.7153068770027113,0.7172787774217402,0.7113630761646537,0.6844959329553858,PRUNED
143,143,0.7052008873551886,2021-03-05 00:07:43.960364,2021-03-05 00:07:56.797460,0 days 00:00:12.837096,0.00030317424412148726,10,0.99590254426762,0.031165285603676596,0.7052008873551886,,,,PRUNED
144,144,0.6909046093172295,2021-03-05 00:07:56.797702,2021-03-05 00:08:26.147747,0 days 00:00:29.350045,0.00018328054233237957,20,0.9942493107243339,0.5186600024895012,0.7118560512694109,0.6909046093172295,,,PRUNED
145,145,0.7034754744885383,2021-03-05 00:08:26.147951,2021-03-05 00:08:38.822397,0 days 00:00:12.674446,0.0004352441598129425,20,0.9954002402551311,2.8661609754422015,0.7034754744885383,,,,PRUNED
146,146,0.7177717525264974,2021-03-05 00:08:38.822655,2021-03-05 00:12:51.238561,0 days 00:04:12.415906,4.71134124156447e-05,40,0.9922331778236618,6.982755261037148,0.7054473749075671,,,,COMPLETE
147,147,0.7042149371456742,2021-03-05 00:12:51.239290,2021-03-05 00:13:04.050501,0 days 00:00:12.811211,6.812987013248052e-05,20,0.9963057539502091,1.163183258135093,0.7042149371456742,,,,PRUNED
148,148,0.703721962040917,2021-03-05 00:13:04.050747,2021-03-05 00:13:16.846209,0 days 00:00:12.795462,0.00010045235250790282,30,0.9950295563837225,3.5236602317397536,0.703721962040917,,,,PRUNED
149,149,0.7054473749075671,2021-03-05 00:13:16.846451,2021-03-05 00:13:29.640891,0 days 00:00:12.794440,0.0007966311165275411,50,0.9972592038757659,2.2535215673756324,0.7054473749075671,,,,PRUNED
150,150,0.6965738230219374,2021-03-05 00:13:29.641143,2021-03-05 00:13:42.407407,0 days 00:00:12.766264,0.00022610194006832053,10,0.9958572392434318,0.027978701139462214,0.6965738230219374,,,,PRUNED
151,151,0.6997781612028593,2021-03-05 00:13:42.407657,2021-03-05 00:14:11.725189,0 days 00:00:29.317532,4.525705848664244e-05,60,0.9977370533929198,9.622042357771688,0.6997781612028593,,,,PRUNED
152,152,0.6894256840029579,2021-03-05 00:14:11.725425,2021-03-05 00:14:41.104270,0 days 00:00:29.378845,1.1486808762340305e-05,70,0.9917377765500858,16.424810296127948,0.6894256840029579,,,,PRUNED
153,153,0.6889327088982007,2021-03-05 00:14:41.104525,2021-03-05 00:16:00.366634,0 days 00:01:19.262109,2.0074979658024192e-05,60,0.9902909773219579,15.752989696420427,0.7093911757456248,0.6889327088982007,,,PRUNED
154,154,0.7039684495932955,2021-03-05 00:16:00.366878,2021-03-05 00:17:19.908711,0 days 00:01:19.541833,0.0008436434440704656,60,0.9918637484272679,11.108924106177946,0.7039684495932955,,,,PRUNED
155,155,0.7066798126694602,2021-03-05 00:17:19.908939,2021-03-05 00:21:09.066280,0 days 00:03:49.157341,0.0004044521442325819,40,0.9967785302097572,6.801543792325212,0.7076657628789746,0.7066798126694602,,,PRUNED
156,156,0.661819078136554,2021-03-05 00:21:09.066504,2021-03-05 00:24:58.335912,0 days 00:03:49.269408,1.2683615686108594e-05,60,0.9905302801666185,18.204495673111396,0.7086517130884891,0.7145674143455756,0.661819078136554,,PRUNED
157,157,0.7022430367266453,2021-03-05 00:24:58.336147,2021-03-05 00:25:11.093450,0 days 00:00:12.757303,0.0011523601182160464,30,0.9981509353364793,1.5507468077290159,0.7022430367266453,,,,PRUNED
158,158,0.707419275326596,2021-03-05 00:25:11.093725,2021-03-05 00:25:40.485462,0 days 00:00:29.391737,0.00014946870022233044,20,0.995620675717903,16.27364632295081,0.7079122504313532,0.707419275326596,,,PRUNED
159,159,0.7024895242790239,2021-03-05 00:25:40.485709,2021-03-05 00:26:59.699919,0 days 00:01:19.214210,0.0001627686617370907,40,0.9967490754546319,8.209442790124141,0.7024895242790239,,,,PRUNED
160,160,0.7034754744885383,2021-03-05 00:26:59.700174,2021-03-05 00:27:29.115096,0 days 00:00:29.414922,0.0005502487555306474,40,0.9943177626468798,11.876180363584375,0.7093911757456248,0.7034754744885383,,,PRUNED
161,161,0.7015035740695095,2021-03-05 00:27:29.115344,2021-03-05 00:27:41.965595,0 days 00:00:12.850251,3.281075762114464e-05,60,0.9952600924749078,6.794204633983842,0.7015035740695095,,,,PRUNED
162,162,0.6938624599457728,2021-03-05 00:27:41.965848,2021-03-05 00:27:54.765958,0 days 00:00:12.800110,0.00029114749598698473,50,0.9986841262557853,2.817680350904731,0.6938624599457728,,,,PRUNED
163,163,0.7039684495932955,2021-03-05 00:27:54.766212,2021-03-05 00:28:24.207079,0 days 00:00:29.440867,0.0004461752673503801,10,0.9964966752621912,14.23810874556426,0.7084052255361104,0.7039684495932955,,,PRUNED
164,164,0.7054473749075671,2021-03-05 00:28:24.207322,2021-03-05 00:28:36.896654,0 days 00:00:12.689332,0.0002093872325927348,30,0.9961357619486624,10.814094738257683,0.7054473749075671,,,,PRUNED
165,165,0.7054473749075671,2021-03-05 00:28:36.896902,2021-03-05 00:29:06.298323,0 days 00:00:29.401421,2.5736958745286024e-05,50,0.9956934797765514,14.346229163076874,0.7054473749075671,,,,PRUNED
166,166,0.7071727877742174,2021-03-05 00:29:06.298573,2021-03-05 00:29:19.147937,0 days 00:00:12.849364,0.00015029206303842792,50,0.99789103681489,0.7073572537592574,0.7071727877742174,,,,PRUNED
167,167,0.7027360118314026,2021-03-05 00:29:19.148191,2021-03-05 00:29:31.877803,0 days 00:00:12.729612,0.00010493607016671957,40,0.9983027007206116,0.04225129423454235,0.7027360118314026,,,,PRUNED
168,168,0.7032289869361598,2021-03-05 00:29:31.878076,2021-03-05 00:29:44.826564,0 days 00:00:12.948488,0.0003533669203630417,40,0.997643781261937,19.71334095937824,0.7032289869361598,,,,PRUNED
169,169,0.7052008873551886,2021-03-05 00:29:44.826794,2021-03-05 00:30:14.240978,0 days 00:00:29.414184,0.00035369118771626397,40,0.9905867934090692,17.486205624922633,0.7052008873551886,,,,PRUNED
170,170,0.6877002711363076,2021-03-05 00:30:14.241345,2021-03-05 00:30:43.672488,0 days 00:00:29.431143,0.007814397241091911,80,0.9952919392099696,19.9719193707389,0.6877002711363076,,,,PRUNED
171,171,0.7059403500123244,2021-03-05 00:30:43.672752,2021-03-05 00:31:13.167110,0 days 00:00:29.494358,0.00011065129648849906,50,0.996579355069018,14.500396002915847,0.7059403500123244,,,,PRUNED
172,172,0.706186837564703,2021-03-05 00:31:13.167389,2021-03-05 00:31:42.517007,0 days 00:00:29.349618,5.033229084927108e-05,60,0.9970652006673008,1.7653447641411417,0.709884150850382,0.706186837564703,,,PRUNED
173,173,0.7042149371456742,2021-03-05 00:31:42.517258,2021-03-05 00:33:01.650243,0 days 00:01:19.132985,0.0004094655422783481,50,0.9957009480800818,6.2580758733227215,0.7042149371456742,,,,PRUNED
174,174,0.7027360118314026,2021-03-05 00:33:01.650470,2021-03-05 00:33:14.362838,0 days 00:00:12.712368,0.0006600553018994442,20,0.9948927618253977,0.8832582231131861,0.7027360118314026,,,,PRUNED
175,175,0.7069263002218388,2021-03-05 00:33:14.363127,2021-03-05 00:37:26.418033,0 days 00:04:12.054906,0.0002967260677855508,90,0.991171037368024,17.79315719215202,0.706186837564703,,,,COMPLETE
176,176,0.7029824993837811,2021-03-05 00:37:26.418749,2021-03-05 00:37:55.910141,0 days 00:00:29.491392,0.0012532579851088363,10,0.9974721871145183,16.829863357088463,0.7029824993837811,,,,PRUNED
177,177,0.7222085284693123,2021-03-05 00:37:55.910425,2021-03-05 00:42:07.682527,0 days 00:04:11.772102,0.0003240773689129039,80,0.990354102385191,6.0113241963176405,0.7281242297263988,,,,COMPLETE
178,178,0.700517623859995,2021-03-05 00:42:07.683248,2021-03-05 00:42:36.945066,0 days 00:00:29.261818,5.6064159876153824e-05,70,0.9915593775842901,8.119698741302669,0.700517623859995,,,,PRUNED
179,179,0.7064333251170816,2021-03-05 00:42:36.945329,2021-03-05 00:42:49.705155,0 days 00:00:12.759826,0.00018122709697302502,30,0.9984865511103983,0.363216342578106,0.7064333251170816,,,,PRUNED
180,180,0.706186837564703,2021-03-05 00:42:49.705432,2021-03-05 00:44:09.349477,0 days 00:01:19.644045,0.0001672957158579486,30,0.9925633059038022,4.1851253764118015,0.706186837564703,0.706186837564703,,,PRUNED
181,181,0.7069263002218388,2021-03-05 00:44:09.349740,2021-03-05 00:44:22.091939,0 days 00:00:12.742199,0.0002713883610124751,40,0.997290945608376,8.220637891376576,0.7069263002218388,,,,PRUNED
182,182,0.6990386985457234,2021-03-05 00:44:22.092223,2021-03-05 00:45:41.334911,0 days 00:01:19.242688,0.0002726590527942961,30,0.9970135898415186,3.990246234413801,0.6990386985457234,,,,PRUNED
183,183,0.7027360118314026,2021-03-05 00:45:41.335134,2021-03-05 00:45:54.120576,0 days 00:00:12.785442,7.223295195990971e-05,50,0.9974414060144144,16.788184709552468,0.7027360118314026,,,,PRUNED
184,184,0.7012570865171309,2021-03-05 00:45:54.120855,2021-03-05 00:46:23.431070,0 days 00:00:29.310215,6.843253172961406e-05,10,0.9941116248604797,8.234236761397435,0.7012570865171309,,,,PRUNED
185,185,0.7039684495932955,2021-03-05 00:46:23.431338,2021-03-05 00:47:42.836630,0 days 00:01:19.405292,2.717963961900561e-05,20,0.9929820442775674,7.574693696505445,0.7064333251170816,0.7039684495932955,,,PRUNED
186,186,0.7002711363076165,2021-03-05 00:47:42.836885,2021-03-05 00:47:55.583899,0 days 00:00:12.747014,0.00013036324467557896,20,0.9967034456018121,2.456857283735417,0.7002711363076165,,,,PRUNED
187,187,0.6978062607838305,2021-03-05 00:47:55.584150,2021-03-05 00:49:14.930345,0 days 00:01:19.346195,0.00010915965033658861,40,0.993954385753927,6.236002900899838,0.7121025388217895,0.6978062607838305,,,PRUNED
188,188,0.7000246487552378,2021-03-05 00:49:14.930581,2021-03-05 00:49:27.759820,0 days 00:00:12.829239,1.3262033884977909e-05,30,0.9954649019735444,5.566666559699679,0.7000246487552378,,,,PRUNED
189,189,0.7044614246980527,2021-03-05 00:49:27.760070,2021-03-05 00:49:40.574778,0 days 00:00:12.814708,9.008211538104403e-05,20,0.9951411393007287,4.5977658905225605,0.7044614246980527,,,,PRUNED
190,190,0.6948484101552872,2021-03-05 00:49:40.575048,2021-03-05 00:50:09.985587,0 days 00:00:29.410539,0.00022803282482566946,30,0.994652026910648,3.393171737180467,0.7101306384027607,0.6948484101552872,,,PRUNED
191,191,0.7093911757456248,2021-03-05 00:50:09.985879,2021-03-05 00:50:39.380067,0 days 00:00:29.394188,9.855094698395029e-05,40,0.9958031881355115,4.003630697408481,0.7111165886122751,0.7093911757456248,,,PRUNED
192,192,0.6894256840029579,2021-03-05 00:50:39.380327,2021-03-05 00:54:28.155721,0 days 00:03:48.775394,0.0003942368140858946,70,0.99033654239916,5.231867398766431,0.6894256840029579,,,,PRUNED
193,193,0.7049543998028099,2021-03-05 00:54:28.155975,2021-03-05 00:54:41.076606,0 days 00:00:12.920631,0.00016282847810287137,30,0.9960540754449858,6.173652665384209,0.7049543998028099,,,,PRUNED
194,194,0.7049543998028099,2021-03-05 00:54:41.076839,2021-03-05 00:55:10.488486,0 days 00:00:29.411647,0.0005431468498583356,60,0.9959316403626696,10.524386891866436,0.7049543998028099,,,,PRUNED
195,195,0.7042149371456742,2021-03-05 00:55:10.488772,2021-03-05 00:55:40.038837,0 days 00:00:29.550065,5.988415704443499e-05,60,0.9963643016006145,1.1289621248017467,0.7121025388217895,0.7042149371456742,,,PRUNED
196,196,0.7017500616218881,2021-03-05 00:55:40.039121,2021-03-05 00:56:59.477003,0 days 00:01:19.437882,0.002293405878894524,50,0.9941940493515377,4.778143481258677,0.7017500616218881,,,,PRUNED
197,197,0.7071727877742174,2021-03-05 00:56:59.477263,2021-03-05 00:57:28.915326,0 days 00:00:29.438063,0.0003868547688839841,40,0.9936075831959741,4.934256810251565,0.7093911757456248,0.7071727877742174,,,PRUNED
198,198,0.7007641114123737,2021-03-05 00:57:28.915584,2021-03-05 00:57:58.186109,0 days 00:00:29.270525,0.00021227871812655775,10,0.9969319641991075,11.666713521234502,0.7007641114123737,,,,PRUNED
199,199,0.6928765097362584,2021-03-05 00:57:58.186369,2021-03-05 00:59:17.506656,0 days 00:01:19.320287,0.00012727759563442576,50,0.9977691198450871,2.041047992159301,0.7076657628789746,0.7157998521074685,0.6928765097362584,,PRUNED
200,200,0.7044614246980527,2021-03-05 00:59:17.506902,2021-03-05 00:59:30.332811,0 days 00:00:12.825909,0.00011949815343177816,50,0.9977679763344229,1.425685394039717,0.7044614246980527,,,,PRUNED
201,201,0.7042149371456742,2021-03-05 00:59:30.333102,2021-03-05 00:59:43.186810,0 days 00:00:12.853708,0.00018992548489511201,50,0.9989526152001241,1.8814389389334276,0.7042149371456742,,,,PRUNED
202,202,0.7056938624599458,2021-03-05 00:59:43.187276,2021-03-05 01:01:02.433125,0 days 00:01:19.245849,0.0011882849632893313,60,0.9944921514544403,1.9517667182177654,0.7056938624599458,,,,PRUNED
203,203,0.6830170076411142,2021-03-05 01:01:02.433384,2021-03-05 01:02:21.582512,0 days 00:01:19.149128,0.0001186919925080017,40,0.9966148927221742,0.01529563747602758,0.6830170076411142,,,,PRUNED
204,204,0.6884397337934435,2021-03-05 01:02:21.582767,2021-03-05 01:03:40.902047,0 days 00:01:19.319280,1.4540140382393398e-05,50,0.9946614988644978,9.28558256017304,0.7209760907074193,0.6884397337934435,,,PRUNED
205,205,0.7049543998028099,2021-03-05 01:03:40.902291,2021-03-05 01:04:10.248478,0 days 00:00:29.346187,0.00027263212548731984,60,0.9922993411399842,4.824720829836286,0.7049543998028099,,,,PRUNED
206,206,0.7027360118314026,2021-03-05 01:04:10.248752,2021-03-05 01:04:39.626042,0 days 00:00:29.377290,2.770894011760079e-05,70,0.9934986021353077,5.993626083739931,0.7027360118314026,,,,PRUNED
207,207,0.7044614246980527,2021-03-05 01:04:39.626330,2021-03-05 01:05:09.111413,0 days 00:00:29.485083,0.00017156536683834276,50,0.990017167048899,19.153681799782625,0.7044614246980527,,,,PRUNED
208,208,0.6997781612028593,2021-03-05 01:05:09.111682,2021-03-05 01:05:21.894521,0 days 00:00:12.782839,0.00014028339344877348,70,0.9982446182186338,9.319820667796815,0.6997781612028593,,,,PRUNED
209,209,0.6965738230219374,2021-03-05 01:05:21.894802,2021-03-05 01:05:51.290112,0 days 00:00:29.395310,0.00012044960970045877,50,0.9980417508169612,0.37307306008482194,0.7076657628789746,0.6965738230219374,,,PRUNED
210,210,0.706186837564703,2021-03-05 01:05:51.290378,2021-03-05 01:07:10.603688,0 days 00:01:19.313310,4.6307383658979195e-05,30,0.9913934251301216,12.53859193864024,0.7133349765836825,0.706186837564703,,,PRUNED
211,211,0.703721962040917,2021-03-05 01:07:10.603979,2021-03-05 01:07:40.104371,0 days 00:00:29.500392,0.001172976092591694,50,0.9920504256488,0.44001053601723167,0.703721962040917,,,,PRUNED
212,212,0.7044614246980527,2021-03-05 01:07:40.104646,2021-03-05 01:07:52.891641,0 days 00:00:12.786995,0.0002479519235965217,60,0.9952827786125585,2.189228865284445,0.7044614246980527,,,,PRUNED
213,213,0.7017500616218881,2021-03-05 01:07:52.891879,2021-03-05 01:11:39.164359,0 days 00:03:46.272480,0.001712362665390908,70,0.9902134100080721,7.882382965198896,0.7017500616218881,,,,PRUNED
214,214,0.6995316736504806,2021-03-05 01:11:39.164622,2021-03-05 01:11:51.884727,0 days 00:00:12.720105,8.829125084983629e-05,20,0.9968825418750226,2.9897623127429673,0.6995316736504806,,,,PRUNED
215,215,0.7056938624599458,2021-03-05 01:11:51.884999,2021-03-05 01:16:01.323825,0 days 00:04:09.438826,0.0009396800296673349,80,0.9951677908647393,7.222849583178663,0.7066798126694602,0.7081587379837319,,,COMPLETE
216,216,0.7039684495932955,2021-03-05 01:16:01.324518,2021-03-05 01:16:14.004812,0 days 00:00:12.680294,0.00020399238545665938,50,0.995564859624847,0.899558731916115,0.7039684495932955,,,,PRUNED
217,217,0.7056938624599458,2021-03-05 01:16:14.005092,2021-03-05 01:20:00.514782,0 days 00:03:46.509690,0.000882109465407469,100,0.9950979013128374,7.019518237750753,0.707419275326596,0.7056938624599458,,,PRUNED
218,218,0.7096376632980035,2021-03-05 01:20:00.515061,2021-03-05 01:21:19.097271,0 days 00:01:18.582210,0.00039586698838720995,40,0.9930647409579981,8.719508393137584,0.7088982006408676,0.7096376632980035,,,PRUNED
219,219,0.6997781612028593,2021-03-05 01:21:19.097524,2021-03-05 01:22:37.738907,0 days 00:01:18.641383,0.0017051035253929302,80,0.9931960336109291,10.662820389694428,0.6997781612028593,,,,PRUNED
220,220,0.7027360118314026,2021-03-05 01:22:37.739157,2021-03-05 01:23:06.857624,0 days 00:00:29.118467,0.0020491374277788604,40,0.994365099650189,11.099800570385554,0.7027360118314026,,,,PRUNED
221,221,0.6647769287650973,2021-03-05 01:23:06.857899,2021-03-05 01:26:53.391815,0 days 00:03:46.533916,0.00015284793163931125,70,0.9914839870179869,3.392659046734865,0.6647769287650973,,,,PRUNED
222,222,0.7093911757456248,2021-03-05 01:26:53.392079,2021-03-05 01:28:11.639899,0 days 00:01:18.247820,0.0008762354202820812,50,0.9907335198693604,2.980040800341682,0.7101306384027607,0.7093911757456248,,,PRUNED
223,223,0.6975597732314518,2021-03-05 01:28:11.640161,2021-03-05 01:28:40.840726,0 days 00:00:29.200565,1.9918810583969783e-05,30,0.9912302817629679,7.283734147636725,0.7093911757456248,0.6975597732314518,,,PRUNED
224,224,0.7024895242790239,2021-03-05 01:28:40.840980,2021-03-05 01:29:09.897404,0 days 00:00:29.056424,0.00030043674080128664,20,0.9948981039732749,3.599142499570608,0.7084052255361104,0.7024895242790239,,,PRUNED
225,225,0.6869608084791718,2021-03-05 01:29:09.897679,2021-03-05 01:29:22.707241,0 days 00:00:12.809562,7.334631284114805e-05,40,0.9986682751392639,1.716191869423596,0.6869608084791718,,,,PRUNED
226,226,0.7066798126694602,2021-03-05 01:29:22.707507,2021-03-05 01:29:35.515259,0 days 00:00:12.807752,0.00015933938150336223,10,0.9974911661411486,4.236279183544074,0.7066798126694602,,,,PRUNED
227,227,0.7056938624599458,2021-03-05 01:29:35.515559,2021-03-05 01:29:48.153983,0 days 00:00:12.638424,0.0012923898369224824,50,0.9900672967347616,2.4751004249572017,0.7056938624599458,,,,PRUNED
228,228,0.6911510968696081,2021-03-05 01:29:48.154251,2021-03-05 01:31:06.599067,0 days 00:01:18.444816,0.00313008182287513,90,0.9945282106007356,9.056865744434313,0.6911510968696081,,,,PRUNED
229,229,0.6933694848410156,2021-03-05 01:31:06.599331,2021-03-05 01:31:19.380229,0 days 00:00:12.780898,9.399136478028794e-05,60,0.9978937154202436,0.36046529098220625,0.6933694848410156,,,,PRUNED
230,230,0.6992851860981021,2021-03-05 01:31:19.380498,2021-03-05 01:31:32.092120,0 days 00:00:12.711622,0.00017136630535272384,30,0.9958648800050456,7.950683317323125,0.6992851860981021,,,,PRUNED
231,231,0.6832634951934927,2021-03-05 01:31:32.092392,2021-03-05 01:32:50.607364,0 days 00:01:18.514972,0.005529700413520387,90,0.992196091154908,12.398046564557575,0.6832634951934927,,,,PRUNED
232,232,0.6973132856790732,2021-03-05 01:32:50.607644,2021-03-05 01:34:08.988212,0 days 00:01:18.380568,0.0006410649484583083,60,0.9936916677646594,1.730972513061624,0.7069263002218388,0.6973132856790732,,,PRUNED
233,233,0.7047079122504314,2021-03-05 01:34:08.988493,2021-03-05 01:34:38.101835,0 days 00:00:29.113342,0.0010028002039280323,30,0.992557959592389,7.517955186932799,0.7047079122504314,,,,PRUNED
234,234,0.706186837564703,2021-03-05 01:34:38.102121,2021-03-05 01:35:07.386328,0 days 00:00:29.284207,0.00013007056070269953,30,0.9960049190081159,6.437057086425419,0.7121025388217895,0.706186837564703,,,PRUNED
235,235,0.703721962040917,2021-03-05 01:35:07.386579,2021-03-05 01:35:36.589479,0 days 00:00:29.202900,0.0017264411199844904,40,0.9950471187143881,6.807566413489107,0.703721962040917,,,,PRUNED
236,236,0.7076657628789746,2021-03-05 01:35:36.589767,2021-03-05 01:36:05.748235,0 days 00:00:29.158468,0.0001131147653899233,20,0.9957270767198377,8.525670659389704,0.7088982006408676,0.7076657628789746,,,PRUNED
237,237,0.7069263002218388,2021-03-05 01:36:05.748518,2021-03-05 01:36:34.878907,0 days 00:00:29.130389,0.00023540342434661378,40,0.9954685188971067,5.514650958790489,0.709884150850382,0.7069263002218388,,,PRUNED
238,238,0.703721962040917,2021-03-05 01:36:34.879211,2021-03-05 01:40:44.342294,0 days 00:04:09.463083,0.0012927943197202777,90,0.9932381087049238,9.671801230485434,0.7064333251170816,,,,COMPLETE
239,239,0.7049543998028099,2021-03-05 01:40:44.343010,2021-03-05 01:42:02.771406,0 days 00:01:18.428396,0.0009529891588746012,100,0.9948443275006559,6.900540765625627,0.7049543998028099,,,,PRUNED
240,240,0.7384767069263002,2021-03-05 01:42:02.771706,2021-03-05 01:46:12.445052,0 days 00:04:09.673346,0.00013293802529197585,60,0.9900491562483923,2.214048434179233,0.7271382795168844,,,,COMPLETE
241,241,0.6921370470791225,2021-03-05 01:46:12.445777,2021-03-05 01:46:41.571965,0 days 00:00:29.126188,1.679687030850051e-05,50,0.99184106687191,17.805217204153347,0.6921370470791225,,,,PRUNED
242,242,0.7032289869361598,2021-03-05 01:46:41.572241,2021-03-05 01:47:10.871989,0 days 00:00:29.299748,0.00016694544261801277,30,0.9950834038376469,12.765210848554585,0.713088489031304,0.7032289869361598,,,PRUNED
243,243,0.7029824993837811,2021-03-05 01:47:10.872269,2021-03-05 01:47:23.530363,0 days 00:00:12.658094,7.91458741615228e-05,40,0.9964079977219427,7.2046210649658,0.7029824993837811,,,,PRUNED
244,244,0.6997781612028593,2021-03-05 01:47:23.530660,2021-03-05 01:47:36.298996,0 days 00:00:12.768336,0.0004757891879869292,20,0.9961730031199585,1.2068978770916177,0.6997781612028593,,,,PRUNED
245,245,0.6982992358885877,2021-03-05 01:47:36.299294,2021-03-05 01:48:54.633806,0 days 00:01:18.334512,0.00013021020442920153,70,0.9912728141811611,10.12657829643117,0.7081587379837319,0.6982992358885877,,,PRUNED
246,246,0.7047079122504314,2021-03-05 01:48:54.634103,2021-03-05 01:50:13.203671,0 days 00:01:18.569568,0.0007324419367863884,90,0.9949958181689612,7.566807906772274,0.7047079122504314,,,,PRUNED
247,247,0.7052008873551886,2021-03-05 01:50:13.203931,2021-03-05 01:51:31.712708,0 days 00:01:18.508777,0.000520750865763762,100,0.9953733761869193,6.659421197444181,0.7052008873551886,,,,PRUNED
248,248,0.7042149371456742,2021-03-05 01:51:31.712988,2021-03-05 01:52:50.171830,0 days 00:01:18.458842,0.0014918712649478545,80,0.9959855589598355,5.1219852197282805,0.7042149371456742,,,,PRUNED
249,249,0.7024895242790239,2021-03-05 01:52:50.172113,2021-03-05 01:54:08.675893,0 days 00:01:18.503780,0.0004512076191648641,20,0.9942562253623395,8.127776347154988,0.7024895242790239,,,,PRUNED
250,250,0.6847424205077643,2021-03-05 01:54:08.676159,2021-03-05 01:57:55.057989,0 days 00:03:46.381830,0.00013369642600262314,60,0.990101188253632,2.298696516283689,0.6847424205077643,,,,PRUNED
251,251,0.706186837564703,2021-03-05 01:57:55.058260,2021-03-05 01:58:24.198991,0 days 00:00:29.140731,0.0003141574633844692,30,0.9983974674451874,9.260108660707957,0.7111165886122751,0.706186837564703,,,PRUNED
252,252,0.7081587379837319,2021-03-05 01:58:24.199245,2021-03-05 01:59:42.492422,0 days 00:01:18.293177,0.00029805139943295174,40,0.9933039521568021,5.506512575657778,0.7170322898693616,0.7081587379837319,,,PRUNED
