,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
384,384,0.706186837564703,2021-02-24 05:53:07.183668,2021-02-24 05:54:23.695723,0 days 00:01:16.512055,3.832079172172765e-05,60,0.9925942706468217,14.686389419662953,0.7157998521074685,0.706186837564703,,PRUNED
385,385,0.7039684495932955,2021-02-24 05:54:23.696055,2021-02-24 05:54:36.370152,0 days 00:00:12.674097,0.0001137529885808375,30,0.9929210832335521,3.1693615077604678,0.7039684495932955,,,PRUNED
386,386,0.7044614246980527,2021-02-24 05:54:36.370489,2021-02-24 05:54:48.892842,0 days 00:00:12.522353,0.0011571690782064968,10,0.9927171886259338,2.7197206886649017,0.7044614246980527,,,PRUNED
387,387,0.7039684495932955,2021-02-24 05:54:48.893179,2021-02-24 05:55:17.516845,0 days 00:00:28.623666,0.00013599809662612024,30,0.9931411887399901,3.5042776264594204,0.7093911757456248,0.7039684495932955,,PRUNED
388,388,0.7027360118314026,2021-02-24 05:55:17.517178,2021-02-24 05:55:30.095018,0 days 00:00:12.577840,0.00016596411000809597,30,0.9924696940134526,5.378999364062139,0.7027360118314026,,,PRUNED
389,389,0.6815380823268425,2021-02-24 05:55:30.095352,2021-02-24 05:56:46.945545,0 days 00:01:16.850193,5.9319458650456365e-05,80,0.9916131360491163,0.7457967347797243,0.7165393147646044,0.6815380823268425,,PRUNED
390,390,0.7012570865171309,2021-02-24 05:56:46.945871,2021-02-24 05:57:15.624966,0 days 00:00:28.679095,2.9339389004183112e-05,100,0.9918541378878327,1.1767629176359395,0.7012570865171309,,,PRUNED
391,391,0.7069263002218388,2021-02-24 05:57:15.625321,2021-02-24 06:00:31.118257,0 days 00:03:15.492936,0.00022696667314694102,50,0.9917033289309113,8.039539833499376,0.7093911757456248,0.7177717525264974,0.7088982006408676,COMPLETE
392,392,0.696820310574316,2021-02-24 06:00:31.118996,2021-02-24 06:00:43.683516,0 days 00:00:12.564520,0.00029658799249040134,50,0.9916117893729153,8.1229992103101,0.696820310574316,,,PRUNED
393,393,0.6985457234409662,2021-02-24 06:00:43.683851,2021-02-24 06:01:12.318724,0 days 00:00:28.634873,0.00023011407609483788,50,0.9920827403391809,7.161761427354761,0.7081587379837319,0.6985457234409662,,PRUNED
394,394,0.7029824993837811,2021-02-24 06:01:12.319037,2021-02-24 06:01:24.804050,0 days 00:00:12.485013,0.00020057293169168178,50,0.9918072605828874,6.119459109106054,0.7029824993837811,,,PRUNED
395,395,0.7007641114123737,2021-02-24 06:01:24.804388,2021-02-24 06:01:53.414376,0 days 00:00:28.609988,6.67864611839599e-05,60,0.9911376012951046,0.22797166698285487,0.7007641114123737,,,PRUNED
396,396,0.7066798126694602,2021-02-24 06:01:53.414725,2021-02-24 06:02:06.082352,0 days 00:00:12.667627,0.0002702618780380573,50,0.9950668783416189,8.752323416884053,0.7066798126694602,,,PRUNED
397,397,0.7086517130884891,2021-02-24 06:02:06.082707,2021-02-24 06:03:22.878713,0 days 00:01:16.796006,0.00017449457971228517,30,0.9911101532776345,4.354946961604953,0.7135814641360612,0.7106236135075179,0.7086517130884891,PRUNED
398,398,0.7052008873551886,2021-02-24 06:03:22.879031,2021-02-24 06:04:39.542985,0 days 00:01:16.663954,0.0001298229154776027,70,0.9977792838683843,14.981643530583707,0.7052008873551886,,,PRUNED
399,399,0.7056938624599458,2021-02-24 06:04:39.543335,2021-02-24 06:07:55.343478,0 days 00:03:15.800143,0.00015332407833332768,70,0.9974758451500394,13.349344543249522,0.7079122504313532,,,COMPLETE
